G,Date,Location,Opp,W/L,Tm Score,Opp Score,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF, ,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Tm
8,2023-12-04,,Middle Georgia State,W,89,57,32,64,0.5,12,32,0.375,13,17,0.765,11,34,20,12,6,12,13,,24,56,0.429,3,14,0.214,6,8,0.75,6,24,13,6,4,21,16,Georgia State
9,2023-12-09,@,Mercer,L,60,64,24,55,0.436,5,16,0.313,7,9,0.778,6,23,10,7,3,5,11,,26,53,0.491,5,17,0.294,7,9,0.778,8,33,14,4,3,12,14,Georgia State
10,2023-12-16,@,BYU,L,54,86,20,54,0.37,6,21,0.286,8,8,1.0,6,31,7,2,6,16,15,,32,70,0.457,15,38,0.395,7,11,0.636,10,38,23,9,1,4,13,Georgia State
11,2023-12-19,,Toccoa Falls,W,122,45,45,82,0.549,15,43,0.349,17,22,0.773,15,60,26,9,7,5,10,,17,70,0.243,5,30,0.167,6,8,0.75,4,27,7,3,3,13,16,Georgia State
12,2023-12-30,,Arkansas State,W,91,90,32,67,0.478,4,20,0.2,23,28,0.821,14,37,14,5,3,4,20,,28,58,0.483,11,28,0.393,23,32,0.719,7,26,15,1,4,7,17,Georgia State
13,2024-01-04,@,Southern Miss,L,73,79,28,65,0.431,6,24,0.25,11,21,0.524,8,38,7,7,2,14,19,,31,68,0.456,6,19,0.316,11,18,0.611,6,36,20,5,8,11,17,Georgia State
14,2024-01-06,@,South Alabama,W,90,76,33,60,0.55,10,21,0.476,14,19,0.737,8,34,9,9,3,11,15,,28,66,0.424,7,22,0.318,13,19,0.684,13,32,6,10,3,11,12,Georgia State
15,2024-01-11,,Old Dominion,W,77,70,27,71,0.38,9,29,0.31,14,16,0.875,15,44,17,4,3,8,12,,27,62,0.435,7,29,0.241,9,17,0.529,5,31,14,8,6,6,17,Georgia State
16,2024-01-13,,Georgia Southern,W,90,62,38,64,0.594,9,21,0.429,5,11,0.455,5,42,18,5,2,11,13,,23,67,0.343,7,34,0.206,9,12,0.75,8,29,9,3,3,10,17,Georgia State
17,2024-01-17,@,Appalachian State,L,68,76,26,69,0.377,10,28,0.357,6,8,0.75,8,33,10,6,1,7,15,,29,65,0.446,4,15,0.267,14,24,0.583,16,49,18,3,7,8,10,Georgia State
18,2024-01-20,@,Georgia Southern,L,70,86,25,59,0.424,6,23,0.261,14,19,0.737,6,28,6,6,2,10,19,,27,55,0.491,17,32,0.531,15,22,0.682,9,33,19,5,3,10,18,Georgia State
19,2024-01-24,@,Marshall,L,68,77,25,57,0.439,6,20,0.3,12,14,0.857,5,34,8,6,1,12,18,,26,65,0.4,7,28,0.25,18,25,0.72,11,38,16,8,1,9,13,Georgia State
20,2024-01-27,@,Coastal Carolina,L (1 OT),83,85,30,70,0.429,7,23,0.304,16,23,0.696,4,37,8,2,3,6,20,,30,74,0.405,6,29,0.207,19,26,0.731,12,48,11,3,3,7,17,Georgia State
21,2024-02-01,,Appalachian State,L,71,81,29,76,0.382,8,19,0.421,5,9,0.556,13,37,16,5,6,6,16,,29,66,0.439,6,18,0.333,17,26,0.654,8,42,17,4,9,6,9,Georgia State
22,2024-02-03,,Troy,L,74,78,26,63,0.413,8,22,0.364,14,18,0.778,9,30,12,6,6,7,16,,28,69,0.406,5,23,0.217,17,23,0.739,18,43,12,5,5,9,15,Georgia State
23,2024-02-07,@,Louisiana,W,78,69,25,56,0.446,4,18,0.222,24,31,0.774,6,32,7,2,5,6,19,,22,59,0.373,8,28,0.286,17,25,0.68,8,34,10,4,4,8,20,Georgia State
24,2024-02-10,,Miami (OH),W,73,53,28,57,0.491,9,26,0.346,8,12,0.667,5,32,15,7,3,9,15,,20,65,0.308,6,31,0.194,7,11,0.636,12,35,11,4,4,11,11,Georgia State
25,2024-02-15,@,James Madison,L,63,83,23,59,0.39,7,26,0.269,10,12,0.833,7,26,8,9,0,13,20,,24,49,0.49,7,17,0.412,28,31,0.903,8,34,8,11,3,10,13,Georgia State
26,2024-02-17,@,Old Dominion,W,68,65,23,64,0.359,7,25,0.28,15,19,0.789,14,34,10,4,3,9,14,,26,57,0.456,4,22,0.182,9,15,0.6,9,31,8,5,8,11,18,Georgia State
27,2024-02-21,,Coastal Carolina,W,72,71,25,69,0.362,8,29,0.276,14,18,0.778,8,30,12,11,3,4,16,,25,64,0.391,7,24,0.292,14,16,0.875,14,48,14,2,3,17,17,Georgia State
28,2024-02-24,,Texas State,L,59,68,22,54,0.407,7,22,0.318,8,9,0.889,6,31,11,5,4,16,21,,22,58,0.379,5,16,0.313,19,26,0.731,8,31,7,10,2,10,11,Georgia State
29,2024-02-28,,James Madison,L,78,84,21,56,0.375,7,19,0.368,29,32,0.906,6,28,8,4,3,3,15,,28,61,0.459,11,29,0.379,17,21,0.81,9,37,15,3,3,7,19,Georgia State
30,2024-03-01,,Marshall,W,82,79,34,61,0.557,7,17,0.412,7,11,0.636,6,30,15,6,1,13,11,,31,72,0.431,11,30,0.367,6,8,0.75,14,32,17,8,4,9,13,Georgia State
31,2024-03-07,N,Marshall,L,74,86,26,61,0.426,10,19,0.526,12,21,0.571,10,34,9,4,1,11,17,,31,69,0.449,14,29,0.483,10,16,0.625,15,43,16,10,4,9,20,Georgia State
1,2023-11-06,@,Georgia Tech,L,62,84,23,57,0.404,6,22,0.273,10,13,0.769,7,27,6,5,2,18,23,,27,60,0.45,13,29,0.448,17,27,0.63,14,33,17,10,4,11,16,Georgia Southern
2,2023-11-11,@,Eastern Michigan,L,60,70,19,60,0.317,9,36,0.25,13,20,0.65,13,34,8,5,1,9,17,,25,52,0.481,7,22,0.318,13,18,0.722,8,35,14,3,2,15,19,Georgia Southern
3,2023-11-14,@,Jacksonville,L,68,85,21,60,0.35,7,26,0.269,19,27,0.704,10,22,7,10,4,10,20,,29,52,0.558,9,18,0.5,18,25,0.72,8,33,13,9,7,15,22,Georgia Southern
4,2023-11-19,N,Kennesaw State,L,92,96,28,65,0.431,13,31,0.419,23,25,0.92,14,41,11,4,8,19,33,,28,69,0.406,8,23,0.348,32,41,0.78,15,36,14,11,9,11,20,Georgia Southern
5,2023-11-20,@,East Carolina,L,64,82,21,52,0.404,11,32,0.344,11,13,0.846,3,21,9,9,0,16,17,,28,50,0.56,12,26,0.462,14,20,0.7,7,33,20,9,1,14,13,Georgia Southern
6,2023-11-21,N,Northeastern,L,76,93,28,61,0.459,12,31,0.387,8,12,0.667,9,24,10,4,1,13,20,,31,53,0.585,11,25,0.44,20,27,0.741,9,30,22,11,4,13,13,Georgia Southern
7,2023-11-28,@,Michigan State,L,55,86,22,55,0.4,6,25,0.24,5,9,0.556,3,23,8,10,5,20,24,,31,60,0.517,5,18,0.278,19,30,0.633,14,44,23,8,4,15,12,Georgia Southern
8,2023-12-02,,Jacksonville,L,79,81,28,54,0.519,13,23,0.565,10,12,0.833,6,21,15,5,2,10,13,,31,60,0.517,10,21,0.476,9,14,0.643,13,34,13,5,4,8,19,Georgia Southern
9,2023-12-09,@,North Florida,L,56,64,22,58,0.379,9,27,0.333,3,11,0.273,8,36,10,7,6,17,18,,20,64,0.313,8,35,0.229,16,22,0.727,13,44,9,10,4,9,10,Georgia Southern
10,2023-12-12,@,Tennessee,L,56,74,19,70,0.271,8,32,0.25,10,12,0.833,18,36,8,15,3,15,16,,26,58,0.448,5,20,0.25,17,22,0.773,15,48,17,12,7,19,7,Georgia Southern
11,2023-12-16,,UNC Wilmington,L,77,82,28,57,0.491,10,22,0.455,11,12,0.917,5,27,8,2,5,8,23,,27,60,0.45,10,25,0.4,18,22,0.818,7,27,15,4,4,5,15,Georgia Southern
12,2023-12-19,N,Florida Gulf Coast,L,42,53,16,52,0.308,6,27,0.222,4,11,0.364,4,23,8,10,2,12,10,,21,54,0.389,5,16,0.313,6,10,0.6,10,41,11,9,3,13,11,Georgia Southern
13,2023-12-30,,Southern Miss,W,88,67,34,59,0.576,15,29,0.517,5,9,0.556,7,36,20,10,8,20,19,,24,62,0.387,5,16,0.313,14,24,0.583,7,25,4,13,2,13,13,Georgia Southern
14,2024-01-04,@,Arkansas State,L,83,109,28,62,0.452,10,20,0.5,17,25,0.68,11,26,10,5,4,10,18,,37,65,0.569,15,29,0.517,20,26,0.769,15,39,22,4,5,7,16,Georgia Southern
15,2024-01-06,@,Louisiana-Monroe,W,76,68,28,56,0.5,11,28,0.393,9,14,0.643,7,30,17,8,6,8,21,,21,57,0.368,4,22,0.182,22,31,0.71,14,36,10,4,2,11,14,Georgia Southern
16,2024-01-10,@,Marshall,L,74,79,27,58,0.466,11,29,0.379,9,12,0.75,5,30,8,7,3,11,23,,23,60,0.383,9,28,0.321,24,30,0.8,11,30,17,6,2,9,12,Georgia Southern
17,2024-01-13,@,Georgia State,L,62,90,23,67,0.343,7,34,0.206,9,12,0.75,8,29,9,3,3,10,17,,38,64,0.594,9,21,0.429,5,11,0.455,5,42,18,5,2,11,13,Georgia Southern
18,2024-01-18,,Coastal Carolina,W,73,70,21,51,0.412,10,26,0.385,21,33,0.636,8,35,14,5,7,15,22,,24,60,0.4,5,16,0.313,17,28,0.607,9,33,10,7,3,12,20,Georgia Southern
19,2024-01-20,,Georgia State,W,86,70,27,55,0.491,17,32,0.531,15,22,0.682,9,33,19,5,3,10,18,,25,59,0.424,6,23,0.261,14,19,0.737,6,28,6,6,2,10,19,Georgia Southern
20,2024-01-25,@,Appalachian State,L,74,84,27,61,0.443,3,14,0.214,17,23,0.739,6,29,5,9,1,10,25,,28,60,0.467,7,20,0.35,21,36,0.583,15,41,12,6,9,11,18,Georgia Southern
21,2024-01-27,@,Old Dominion,W,76,70,21,56,0.375,10,29,0.345,24,28,0.857,6,37,11,6,5,13,20,,23,64,0.359,10,29,0.345,14,21,0.667,10,35,12,8,2,13,23,Georgia Southern
22,2024-02-01,,Troy,L,63,84,19,51,0.373,7,22,0.318,18,24,0.75,10,27,10,8,6,16,21,,28,65,0.431,13,25,0.52,15,25,0.6,18,41,15,8,5,12,19,Georgia Southern
23,2024-02-03,,Appalachian State,L (1 OT),84,85,36,68,0.529,10,24,0.417,2,6,0.333,8,29,16,8,5,13,18,,34,71,0.479,8,18,0.444,9,16,0.563,13,35,14,4,6,12,11,Georgia Southern
24,2024-02-07,@,South Alabama,L,65,78,21,52,0.404,5,24,0.208,18,20,0.9,6,22,8,10,3,12,23,,20,41,0.488,7,19,0.368,31,37,0.838,5,28,8,8,5,16,17,Georgia Southern
25,2024-02-10,,Buffalo,L (1 OT),81,82,28,71,0.394,10,36,0.278,15,19,0.789,14,36,9,6,4,10,17,,33,64,0.516,4,15,0.267,12,14,0.857,7,29,13,8,8,12,15,Georgia Southern
26,2024-02-15,@,Coastal Carolina,L,75,82,26,68,0.382,11,37,0.297,12,19,0.632,13,32,14,12,2,13,24,,25,44,0.568,8,15,0.533,24,38,0.632,6,35,11,10,1,17,15,Georgia Southern
27,2024-02-17,@,James Madison,L,80,87,29,57,0.509,7,24,0.292,15,19,0.789,9,30,8,2,5,9,23,,26,54,0.481,7,18,0.389,28,39,0.718,7,26,15,6,0,4,18,Georgia Southern
28,2024-02-22,,Texas State,W,84,76,29,55,0.527,11,26,0.423,15,20,0.75,8,39,13,3,3,16,20,,25,65,0.385,5,21,0.238,21,27,0.778,10,29,11,6,1,9,17,Georgia Southern
29,2024-02-24,,James Madison,L,74,80,27,61,0.443,9,20,0.45,11,17,0.647,8,23,10,6,6,11,19,,28,56,0.5,5,17,0.294,19,26,0.731,11,39,13,9,3,13,15,Georgia Southern
30,2024-02-28,,Marshall,W,87,73,33,58,0.569,5,12,0.417,16,21,0.762,9,31,6,9,3,12,18,,24,60,0.4,8,30,0.267,17,24,0.708,11,30,7,7,4,14,17,Georgia Southern
31,2024-03-01,,Old Dominion,W,92,75,30,63,0.476,12,29,0.414,20,20,1.0,8,41,17,4,4,10,19,,26,62,0.419,6,20,0.3,17,30,0.567,6,28,11,7,4,7,17,Georgia Southern
32,2024-03-07,N,South Alabama,W,76,71,28,59,0.475,9,24,0.375,11,15,0.733,8,45,10,5,11,21,22,,21,64,0.328,5,18,0.278,24,31,0.774,7,27,5,10,5,8,13,Georgia Southern
33,2024-03-09,N,Appalachian State,L (1 OT),80,85,30,82,0.366,9,25,0.36,11,15,0.733,12,29,12,11,1,4,21,,30,58,0.517,2,10,0.2,23,27,0.852,9,40,17,3,12,15,13,Georgia Southern
1,2023-11-06,@,Little Rock,L,66,71,24,62,0.387,5,23,0.217,13,22,0.591,17,48,14,2,4,22,23,,22,59,0.373,5,18,0.278,22,29,0.759,9,30,11,8,4,12,18,Texas State
2,2023-11-11,@,Miami (OH),W,75,65,29,63,0.46,6,15,0.4,11,21,0.524,15,37,14,9,4,15,27,,20,48,0.417,5,18,0.278,20,28,0.714,6,25,10,8,5,14,18,Texas State
3,2023-11-14,@,Oklahoma,L,54,93,20,64,0.313,5,20,0.25,9,11,0.818,11,29,10,7,6,15,19,,32,58,0.552,7,21,0.333,22,27,0.815,11,40,14,9,7,11,10,Texas State
4,2023-11-17,,UTSA,W,72,62,21,50,0.42,3,14,0.214,27,43,0.628,9,37,10,7,4,9,21,,19,60,0.317,8,27,0.296,16,22,0.727,12,36,8,6,5,13,29,Texas State
5,2023-11-21,N,McNeese State,L,48,59,19,48,0.396,5,19,0.263,5,9,0.556,8,29,7,4,4,14,18,,25,51,0.49,3,7,0.429,6,14,0.429,8,30,9,8,2,9,15,Texas State
6,2023-11-22,N,Southern Utah,L,67,74,27,63,0.429,1,10,0.1,12,19,0.632,13,36,8,4,3,11,19,,23,51,0.451,8,23,0.348,20,26,0.769,5,29,13,7,1,11,16,Texas State
7,2023-11-25,@,UT Arlington,W,73,66,25,55,0.455,3,8,0.375,20,29,0.69,5,28,16,7,4,8,24,,19,44,0.432,2,15,0.133,26,36,0.722,5,33,14,4,6,14,25,Texas State
8,2023-11-30,@,Texas,L,58,77,24,58,0.414,3,9,0.333,7,14,0.5,9,30,4,8,4,13,19,,28,63,0.444,7,24,0.292,14,20,0.7,13,39,18,5,8,10,14,Texas State
9,2023-12-11,,Jarvis Christian,W,107,58,36,68,0.529,8,21,0.381,27,34,0.794,17,44,26,15,4,11,17,,20,57,0.351,3,15,0.2,15,19,0.789,11,27,8,7,1,23,23,Texas State
10,2023-12-15,@,Sam Houston,W,73,60,26,49,0.531,6,14,0.429,15,23,0.652,7,27,14,10,3,14,19,,24,63,0.381,4,19,0.211,8,10,0.8,10,26,11,5,0,16,19,Texas State
11,2023-12-18,,LeTourneau,W,110,68,46,69,0.667,10,19,0.526,8,14,0.571,12,40,26,5,6,8,9,,28,68,0.412,9,24,0.375,3,4,0.75,8,25,9,4,1,8,12,Texas State
12,2023-12-21,@,Houston,L,37,72,13,45,0.289,2,15,0.133,9,17,0.529,7,29,8,6,3,25,19,,26,60,0.433,4,19,0.211,16,23,0.696,12,35,9,14,8,11,16,Texas State
13,2023-12-30,@,James Madison,L,65,82,24,57,0.421,7,16,0.438,10,14,0.714,9,31,11,3,4,14,15,,33,63,0.524,9,24,0.375,7,16,0.438,9,32,17,7,1,5,17,Texas State
14,2024-01-04,,Coastal Carolina,L,63,71,23,68,0.338,5,20,0.25,12,17,0.706,12,32,16,7,3,8,18,,26,57,0.456,4,13,0.308,15,19,0.789,10,43,10,6,7,16,17,Texas State
15,2024-01-06,,Marshall,L,75,79,28,60,0.467,4,11,0.364,15,19,0.789,11,33,15,6,2,12,15,,26,53,0.491,8,19,0.421,19,26,0.731,5,27,16,7,4,10,13,Texas State
16,2024-01-11,@,Arkansas State,L,82,85,31,60,0.517,8,18,0.444,12,16,0.75,9,30,12,6,1,12,23,,28,48,0.583,8,18,0.444,21,31,0.677,5,25,20,10,4,7,18,Texas State
17,2024-01-13,@,Louisiana-Monroe,W,67,54,23,47,0.489,6,11,0.545,15,23,0.652,5,30,10,4,5,7,20,,20,59,0.339,1,14,0.071,13,19,0.684,11,34,9,5,2,7,18,Texas State
18,2024-01-17,,Louisiana,L,68,86,25,58,0.431,1,13,0.077,17,18,0.944,4,28,8,6,3,12,10,,34,62,0.548,10,26,0.385,8,12,0.667,5,30,19,9,6,12,15,Texas State
19,2024-01-20,,Arkansas State,L,72,79,24,53,0.453,3,9,0.333,21,24,0.875,7,29,10,4,4,13,17,,27,65,0.415,11,31,0.355,14,20,0.7,13,30,14,11,4,6,19,Texas State
20,2024-01-24,@,Troy,L,65,78,22,53,0.415,5,17,0.294,16,19,0.842,7,26,12,8,0,14,17,,26,48,0.542,7,17,0.412,19,25,0.76,3,25,13,11,2,13,16,Texas State
21,2024-01-28,@,Louisiana,L,46,66,18,51,0.353,2,12,0.167,8,13,0.615,6,26,7,7,6,20,13,,26,61,0.426,6,22,0.273,8,9,0.889,12,37,8,10,4,14,15,Texas State
22,2024-02-01,,South Alabama,W,74,66,26,52,0.5,8,16,0.5,14,23,0.609,6,37,16,6,5,11,16,,22,59,0.373,8,26,0.308,14,18,0.778,6,27,9,7,2,9,20,Texas State
23,2024-02-03,,Southern Miss,W,60,55,25,61,0.41,1,7,0.143,9,15,0.6,12,37,7,11,2,13,17,,16,49,0.327,4,22,0.182,19,25,0.76,7,28,6,11,4,13,17,Texas State
24,2024-02-07,,Appalachian State,W,63,56,24,57,0.421,4,9,0.444,11,15,0.733,6,31,12,9,2,9,16,,21,51,0.412,4,19,0.211,10,14,0.714,5,31,11,7,8,12,13,Texas State
25,2024-02-10,,Ball State,W,68,60,27,58,0.466,5,13,0.385,9,16,0.563,8,32,15,13,5,9,17,,19,49,0.388,7,16,0.438,15,20,0.75,6,29,11,5,4,13,14,Texas State
26,2024-02-15,@,South Alabama,L,55,72,18,44,0.409,2,6,0.333,17,26,0.654,8,24,6,6,2,15,13,,26,50,0.52,7,15,0.467,13,17,0.765,6,24,11,8,1,9,19,Texas State
27,2024-02-17,@,Southern Miss,L,74,78,29,64,0.453,3,9,0.333,13,21,0.619,13,33,5,10,1,5,17,,27,53,0.509,5,11,0.455,19,22,0.864,7,32,10,4,5,13,16,Texas State
28,2024-02-22,@,Georgia Southern,L,76,84,25,65,0.385,5,21,0.238,21,27,0.778,10,29,11,6,1,9,17,,29,55,0.527,11,26,0.423,15,20,0.75,8,39,13,3,3,16,20,Texas State
29,2024-02-24,@,Georgia State,W,68,59,22,58,0.379,5,16,0.313,19,26,0.731,8,31,7,10,2,10,11,,22,54,0.407,7,22,0.318,8,9,0.889,6,31,11,5,4,16,21,Texas State
30,2024-02-27,,Louisiana-Monroe,W,73,55,26,49,0.531,7,15,0.467,14,15,0.933,6,30,18,5,4,13,19,,17,56,0.304,3,16,0.188,18,23,0.783,11,26,3,8,2,10,14,Texas State
31,2024-03-01,,Troy,W (1 OT),82,79,29,63,0.46,3,14,0.214,21,33,0.636,12,35,14,10,3,16,21,,25,54,0.463,6,20,0.3,23,32,0.719,6,30,10,13,3,15,23,Texas State
32,2024-03-05,N,Old Dominion,W (1 OT),92,83,27,61,0.443,6,15,0.4,32,46,0.696,14,34,13,10,6,11,17,,29,65,0.446,6,20,0.3,19,24,0.792,13,37,11,7,5,17,28,Texas State
33,2024-03-07,N,Southern Miss,W,75,59,26,56,0.464,2,7,0.286,21,27,0.778,10,37,8,9,1,13,16,,22,54,0.407,4,16,0.25,11,19,0.579,7,25,12,8,6,15,19,Texas State
34,2024-03-09,N,Troy,W,74,68,25,45,0.556,7,14,0.5,17,20,0.85,4,21,12,13,1,18,19,,23,49,0.469,9,19,0.474,13,22,0.591,10,23,15,13,1,18,17,Texas State
35,2024-03-10,N,James Madison,L,68,73,26,54,0.481,3,12,0.25,13,18,0.722,6,27,11,5,6,10,19,,23,58,0.397,10,25,0.4,17,24,0.708,11,32,13,6,4,12,17,Texas State
1,2023-11-06,,Queens (NC),W,89,73,36,74,0.486,8,26,0.308,9,16,0.563,12,36,15,11,9,12,18,,27,70,0.386,7,26,0.269,12,20,0.6,13,40,15,10,4,18,14,Marshall
2,2023-11-10,N,Radford,L,62,66,21,65,0.323,4,19,0.211,16,22,0.727,7,30,12,7,6,6,17,,23,61,0.377,9,25,0.36,11,18,0.611,10,38,12,4,5,14,20,Marshall
3,2023-11-19,N,Utah State,L,60,83,21,60,0.35,4,18,0.222,14,21,0.667,8,30,11,5,2,13,21,,30,55,0.545,4,14,0.286,19,28,0.679,7,34,19,5,5,12,18,Marshall
4,2023-11-20,N,Florida International,W,80,69,26,52,0.5,7,24,0.292,21,22,0.955,6,31,19,6,4,19,13,,28,69,0.406,7,29,0.241,6,12,0.5,14,31,13,15,1,15,21,Marshall
5,2023-11-21,N,Oakland,L,71,78,27,73,0.37,7,35,0.2,10,14,0.714,16,45,16,7,7,13,16,,31,72,0.431,7,25,0.28,9,14,0.643,13,43,16,7,1,10,14,Marshall
6,2023-11-24,@,Kentucky,L,82,118,29,69,0.42,9,26,0.346,15,23,0.652,13,33,18,6,5,16,13,,45,74,0.608,16,27,0.593,12,15,0.8,9,35,27,11,6,9,16,Marshall
7,2023-12-02,,Miami (OH),L,74,79,23,64,0.359,8,27,0.296,20,27,0.741,14,44,11,3,8,15,19,,26,60,0.433,13,26,0.5,14,21,0.667,4,28,20,9,3,10,24,Marshall
8,2023-12-06,,Duquesne,L,72,85,26,70,0.371,4,25,0.16,16,24,0.667,14,40,7,7,1,12,26,,24,54,0.444,7,20,0.35,30,41,0.732,9,38,10,7,3,14,18,Marshall
9,2023-12-09,@,Ohio,W,74,69,26,53,0.491,8,18,0.444,14,26,0.538,4,35,9,10,7,15,14,,25,69,0.362,6,26,0.231,13,15,0.867,11,39,10,6,5,13,19,Marshall
10,2023-12-13,@,Toledo,L,87,88,32,73,0.438,13,33,0.394,10,11,0.909,6,28,20,7,4,8,14,,34,67,0.507,9,20,0.45,11,14,0.786,6,35,19,7,2,11,10,Marshall
11,2023-12-16,,UNC Greensboro,W,72,65,24,64,0.375,9,21,0.429,15,21,0.714,15,40,17,4,1,10,11,,24,65,0.369,13,41,0.317,4,7,0.571,12,36,14,8,1,12,18,Marshall
12,2023-12-18,,Bluefield University,W,103,70,37,72,0.514,8,25,0.32,21,26,0.808,15,42,21,7,8,12,15,,28,73,0.384,4,16,0.25,10,13,0.769,13,30,8,8,2,16,17,Marshall
13,2023-12-21,,UNC Wilmington,L,69,78,26,64,0.406,7,24,0.292,10,14,0.714,11,37,15,2,3,10,18,,27,60,0.45,8,22,0.364,16,20,0.8,6,33,10,5,1,6,11,Marshall
14,2023-12-30,,Louisiana,W,75,61,24,58,0.414,7,20,0.35,20,25,0.8,12,36,17,8,6,9,17,,20,61,0.328,5,22,0.227,16,21,0.762,9,31,6,6,3,11,19,Marshall
15,2024-01-03,@,Louisiana-Monroe,W,68,57,24,58,0.414,9,27,0.333,11,19,0.579,9,38,20,9,6,15,17,,19,59,0.322,1,15,0.067,18,26,0.692,11,35,12,6,3,15,16,Marshall
16,2024-01-06,@,Texas State,W,79,75,26,53,0.491,8,19,0.421,19,26,0.731,5,27,16,7,4,10,13,,28,60,0.467,4,11,0.364,15,19,0.789,11,33,15,6,2,12,15,Marshall
17,2024-01-10,,Georgia Southern,W,79,74,23,60,0.383,9,28,0.321,24,30,0.8,11,30,17,6,2,9,12,,27,58,0.466,11,29,0.379,9,12,0.75,5,30,8,7,3,11,23,Marshall
18,2024-01-13,,South Alabama,L,85,91,32,62,0.516,10,23,0.435,11,18,0.611,4,32,21,8,4,15,12,,35,67,0.522,8,20,0.4,13,19,0.684,4,30,17,12,4,9,16,Marshall
19,2024-01-18,@,Old Dominion,L,66,91,22,64,0.344,7,32,0.219,15,22,0.682,13,40,16,6,9,15,16,,37,74,0.5,10,23,0.435,7,14,0.5,11,39,17,8,3,7,18,Marshall
20,2024-01-20,@,James Madison,L,52,67,18,61,0.295,8,34,0.235,8,8,1.0,7,36,11,5,3,14,18,,24,62,0.387,5,23,0.217,14,17,0.824,9,39,14,8,4,9,16,Marshall
21,2024-01-24,,Georgia State,W,77,68,26,65,0.4,7,28,0.25,18,25,0.72,11,38,16,8,1,9,13,,25,57,0.439,6,20,0.3,12,14,0.857,5,34,8,6,1,12,18,Marshall
22,2024-01-27,,Southern Miss,W,83,67,31,55,0.564,8,18,0.444,13,21,0.619,9,27,14,8,3,9,12,,24,51,0.471,10,25,0.4,9,10,0.9,6,24,14,4,2,16,17,Marshall
23,2024-02-01,,Old Dominion,L,76,83,28,66,0.424,11,37,0.297,9,15,0.6,6,33,25,10,3,12,15,,29,59,0.492,8,21,0.381,17,24,0.708,3,35,13,7,1,10,14,Marshall
24,2024-02-03,,Coastal Carolina,W,91,74,32,63,0.508,14,37,0.378,13,19,0.684,8,36,25,6,3,10,18,,29,64,0.453,4,18,0.222,12,20,0.6,9,34,13,9,0,8,14,Marshall
25,2024-02-07,@,Troy,L,66,82,23,59,0.39,9,26,0.346,11,16,0.688,10,36,12,5,8,14,15,,30,75,0.4,9,29,0.31,13,15,0.867,16,45,13,13,2,7,19,Marshall
26,2024-02-15,@,Appalachian State,L,58,73,22,67,0.328,8,21,0.381,6,8,0.75,13,35,9,9,2,12,17,,29,57,0.509,5,12,0.417,10,18,0.556,6,38,14,8,6,12,9,Marshall
27,2024-02-17,@,Coastal Carolina,L,67,74,24,72,0.333,12,35,0.343,7,8,0.875,10,36,14,9,4,5,15,,24,52,0.462,12,22,0.545,14,17,0.824,4,39,16,3,3,12,10,Marshall
28,2024-02-21,,James Madison,L,58,84,20,64,0.313,4,30,0.133,14,20,0.7,13,37,6,8,3,14,20,,26,52,0.5,13,23,0.565,19,27,0.704,6,34,15,10,3,12,23,Marshall
29,2024-02-24,,Appalachian State,L,58,65,24,73,0.329,3,23,0.13,7,9,0.778,13,36,9,7,3,8,18,,22,58,0.379,7,19,0.368,14,20,0.7,13,45,11,5,1,9,10,Marshall
30,2024-02-28,@,Georgia Southern,L,73,87,24,60,0.4,8,30,0.267,17,24,0.708,11,30,7,7,4,14,17,,33,58,0.569,5,12,0.417,16,21,0.762,9,31,6,9,3,12,18,Marshall
31,2024-03-01,@,Georgia State,L,79,82,31,72,0.431,11,30,0.367,6,8,0.75,14,32,17,8,4,9,13,,34,61,0.557,7,17,0.412,7,11,0.636,6,30,15,6,1,13,11,Marshall
32,2024-03-07,N,Georgia State,W,86,74,31,69,0.449,14,29,0.483,10,16,0.625,15,43,16,10,4,9,20,,26,61,0.426,10,19,0.526,12,21,0.571,10,34,9,4,1,11,17,Marshall
33,2024-03-09,N,James Madison,L,64,81,25,63,0.397,7,22,0.318,7,11,0.636,7,31,13,4,3,13,17,,29,65,0.446,8,21,0.381,15,24,0.625,14,45,15,8,2,9,11,Marshall
1,2023-11-06,@,Houston,L,31,84,11,39,0.282,3,16,0.188,6,17,0.353,10,27,7,4,2,24,22,,26,61,0.426,11,35,0.314,21,29,0.724,20,40,19,15,5,10,19,Louisiana-Monroe
2,2023-11-11,@,Central Michigan,W,74,64,29,60,0.483,10,24,0.417,6,9,0.667,12,31,17,12,4,13,17,,22,54,0.407,10,28,0.357,10,14,0.714,12,30,11,5,3,18,14,Louisiana-Monroe
3,2023-11-16,,Louisiana Tech,L,63,73,23,63,0.365,4,18,0.222,13,21,0.619,13,38,15,11,1,8,21,,22,51,0.431,9,26,0.346,20,28,0.714,7,34,17,6,3,13,19,Louisiana-Monroe
4,2023-11-20,,Ecclesia,W,103,74,41,78,0.526,10,27,0.37,11,19,0.579,19,52,27,12,2,11,15,,24,69,0.348,9,33,0.273,17,19,0.895,11,31,19,8,1,14,11,Louisiana-Monroe
