Game Date,Location,Neutral Game,Conference Game,Postseason Game,NCAA Tourney Game,Matchup,Home Team,Home Rk,Home Score,Away Team,Away Rk,Away Score,Home W,Home Pt Diff
2021-12-18,@ Colorado,0,0,0,0,Cal State Bakersfield vs. Colorado,Colorado,82.0,60,Cal State Bakersfield,268.0,46,1,14
2021-12-21,@ Cal State Bakersfield,0,0,0,0,Dartmouth vs. Cal State Bakersfield,Cal State Bakersfield,282.0,61,Dartmouth,169.0,57,1,4
2021-12-30,@ Cal State Bakersfield,0,1,0,0,Cal State Fullerton vs. Cal State Bakersfield,Cal State Bakersfield,303.0,67,Cal State Fullerton,128.0,73,0,-6
2022-01-15,@ Cal State Bakersfield,0,1,0,0,UC Riverside vs. Cal State Bakersfield,Cal State Bakersfield,238.0,64,UC Riverside,182.0,65,0,-1
2022-01-20,@ Cal State Bakersfield,0,1,0,0,Hawaii vs. Cal State Bakersfield,Cal State Bakersfield,268.0,59,Hawaii,182.0,63,0,-4
2022-01-27,@ UC Irvine,0,1,0,0,Cal State Bakersfield vs. UC Irvine,UC Irvine,77.0,57,Cal State Bakersfield,255.0,52,1,5
2022-01-29,@ UC San Diego,0,1,0,0,Cal State Bakersfield vs. UC San Diego,UC San Diego,264.0,83,Cal State Bakersfield,277.0,75,1,8
2022-02-03,@ Long Beach State,0,1,0,0,Cal State Bakersfield vs. Long Beach State,Long Beach State,119.0,74,Cal State Bakersfield,291.0,65,1,9
2022-02-05,@ Cal State Fullerton,0,1,0,0,Cal State Bakersfield vs. Cal State Fullerton,Cal State Fullerton,242.0,75,Cal State Bakersfield,287.0,61,1,14
2022-02-10,@ Cal State Bakersfield,0,1,0,0,UC Santa Barbara vs. Cal State Bakersfield,Cal State Bakersfield,278.0,62,UC Santa Barbara,239.0,74,0,-12
2022-02-12,@ Cal State Bakersfield,0,1,0,0,Cal State Northridge vs. Cal State Bakersfield,Cal State Bakersfield,283.0,65,Cal State Northridge,223.0,71,0,-6
2022-02-17,@ UC Riverside,0,1,0,0,Cal State Bakersfield vs. UC Riverside,UC Riverside,197.0,79,Cal State Bakersfield,274.0,69,1,10
2022-02-19,@ UC Davis,0,1,0,0,Cal State Bakersfield vs. UC Davis,UC Davis,260.0,81,Cal State Bakersfield,287.0,79,1,2
2022-02-26,@ Hawaii,0,1,0,0,Cal State Bakersfield vs. Hawaii,Hawaii,278.0,62,Cal State Bakersfield,286.0,50,1,12
2022-03-03,@ Cal State Bakersfield,0,1,0,0,UC San Diego vs. Cal State Bakersfield,Cal State Bakersfield,299.0,70,UC San Diego,307.0,72,0,-2
2022-03-05,@ Cal State Bakersfield,0,1,0,0,UC Irvine vs. Cal State Bakersfield,Cal State Bakersfield,301.0,61,UC Irvine,137.0,66,0,-5
2022-03-08,Neutral,1,0,1,0,Cal State Bakersfield vs. Cal State Northridge,Cal State Northridge,215.0,45,Cal State Bakersfield,293.0,58,0,-13
2022-03-10,Neutral,1,0,1,0,Cal State Bakersfield vs. Long Beach State,Long Beach State,195.0,72,Cal State Bakersfield,277.0,61,1,11
2021-11-11,@ San Jose State,0,0,0,0,Cal State Fullerton vs. San Jose State,San Jose State,250.0,78,Cal State Fullerton,96.0,76,1,2
2021-11-16,@ Cal State Fullerton,0,0,0,0,George Washington vs. Cal State Fullerton,Cal State Fullerton,221.0,74,George Washington,27.0,59,1,15
2021-11-19,@ San Diego,0,0,0,0,Cal State Fullerton vs. San Diego,San Diego,293.0,55,Cal State Fullerton,165.0,57,0,-2
2021-11-23,Neutral,1,0,0,0,Texas-Rio Grande Valley vs. Cal State Fullerton,Cal State Fullerton,135.0,67,Texas-Rio Grande Valley,356.0,72,0,-5
2021-11-24,@ Northern Arizona,0,0,0,0,Cal State Fullerton vs. Northern Arizona,Northern Arizona,133.0,56,Cal State Fullerton,125.0,73,0,-17
2021-11-29,@ Cal State Fullerton,0,0,0,0,Wyoming vs. Cal State Fullerton,Cal State Fullerton,118.0,66,Wyoming,145.0,79,0,-13
2021-12-04,@ Cal State Fullerton,0,0,0,0,Pacific vs. Cal State Fullerton,Cal State Fullerton,47.0,66,Pacific,259.0,57,1,9
2021-12-08,@ San Diego State,0,0,0,0,Cal State Fullerton vs. San Diego State,San Diego State,257.0,66,Cal State Fullerton,111.0,56,1,10
2022-01-13,@ Cal State Fullerton,0,1,0,0,Cal State Northridge vs. Cal State Fullerton,Cal State Fullerton,159.0,79,Cal State Northridge,271.0,64,1,15
2022-01-15,@ Cal State Fullerton,0,1,0,0,UC Santa Barbara vs. Cal State Fullerton,Cal State Fullerton,164.0,79,UC Santa Barbara,326.0,73,1,6
2022-01-20,@ UC Irvine,0,1,0,0,Cal State Fullerton vs. UC Irvine,UC Irvine,86.0,63,Cal State Fullerton,193.0,65,0,-2
2022-01-22,@ Cal State Fullerton,0,1,0,0,UC San Diego vs. Cal State Fullerton,Cal State Fullerton,181.0,83,UC San Diego,272.0,80,1,3
2022-01-27,@ UC Davis,0,1,0,0,Cal State Fullerton vs. UC Davis,UC Davis,291.0,58,Cal State Fullerton,171.0,74,0,-16
2022-01-29,@ UC Riverside,0,1,0,0,Cal State Fullerton vs. UC Riverside,UC Riverside,307.0,67,Cal State Fullerton,176.0,54,1,13
2022-02-08,@ Long Beach State,0,1,0,0,Cal State Fullerton vs. Long Beach State,Long Beach State,266.0,71,Cal State Fullerton,210.0,61,1,10
2022-02-12,@ Hawaii,0,1,0,0,Cal State Fullerton vs. Hawaii,Hawaii,237.0,72,Cal State Fullerton,289.0,55,1,17
2022-02-17,@ UC Santa Barbara,0,1,0,0,Cal State Fullerton vs. UC Santa Barbara,UC Santa Barbara,190.0,58,Cal State Fullerton,261.0,67,0,-9
2022-02-19,@ Cal State Northridge,0,1,0,0,Cal State Fullerton vs. Cal State Northridge,Cal State Northridge,254.0,73,Cal State Fullerton,277.0,81,0,-8
2022-02-24,@ Cal State Fullerton,0,1,0,0,UC Irvine vs. Cal State Fullerton,Cal State Fullerton,285.0,66,UC Irvine,108.0,64,1,2
2022-02-26,@ UC San Diego,0,1,0,0,Cal State Fullerton vs. UC San Diego,UC San Diego,330.0,81,Cal State Fullerton,293.0,76,1,5
2022-03-03,@ Cal State Fullerton,0,1,0,0,UC Riverside vs. Cal State Fullerton,Cal State Fullerton,289.0,72,UC Riverside,168.0,75,0,-3
2022-03-05,@ Cal State Fullerton,0,1,0,0,UC Davis vs. Cal State Fullerton,Cal State Fullerton,299.0,62,UC Davis,272.0,59,1,3
2022-03-10,Neutral,1,0,1,0,Cal State Fullerton vs. UC Davis,UC Davis,247.0,55,Cal State Fullerton,290.0,73,0,-18
2022-03-11,Neutral,1,0,1,0,Cal State Fullerton vs. Hawaii,Hawaii,251.0,46,Cal State Fullerton,300.0,58,0,-12
2022-03-12,Neutral,1,0,1,0,Cal State Fullerton vs. Long Beach State,Long Beach State,227.0,71,Cal State Fullerton,314.0,72,0,-1
2022-03-18,Neutral,1,0,1,1,Cal State Fullerton vs. Duke,Duke,15.0,78,Cal State Fullerton,307.0,61,1,17
2021-11-13,@ Notre Dame,0,0,0,0,Cal State Northridge vs. Notre Dame,Notre Dame,,68,Cal State Northridge,,52,1,16
2021-11-19,@ Cal State Northridge,0,0,0,0,Eastern Washington vs. Cal State Northridge,Cal State Northridge,140.0,64,Eastern Washington,343.0,67,0,-3
2021-11-28,@ San Diego,0,0,0,0,Cal State Northridge vs. San Diego,San Diego,116.0,52,Cal State Northridge,242.0,56,0,-4
2021-12-04,@ Fresno State,0,0,0,0,Cal State Northridge vs. Fresno State,Fresno State,258.0,61,Cal State Northridge,302.0,43,1,18
2021-12-10,@ North Dakota State,0,0,0,0,Cal State Northridge vs. North Dakota State,North Dakota State,335.0,68,Cal State Northridge,292.0,54,1,14
2021-12-18,@ Cal State Northridge,0,0,0,0,Portland State vs. Cal State Northridge,Cal State Northridge,265.0,69,Portland State,347.0,66,1,3
2022-01-01,@ UC San Diego,0,1,0,0,Cal State Northridge vs. UC San Diego,UC San Diego,193.0,72,Cal State Northridge,291.0,64,1,8
2022-01-15,@ Long Beach State,0,1,0,0,Cal State Northridge vs. Long Beach State,Long Beach State,172.0,71,Cal State Northridge,260.0,55,1,16
2022-01-20,@ Cal State Northridge,0,1,0,0,UC Davis vs. Cal State Northridge,Cal State Northridge,264.0,47,UC Davis,313.0,64,0,-17
2022-01-22,@ Cal State Northridge,0,1,0,0,UC Riverside vs. Cal State Northridge,Cal State Northridge,267.0,67,UC Riverside,248.0,77,0,-10
2022-01-25,@ Cal State Northridge,0,1,0,0,UC Santa Barbara vs. Cal State Northridge,Cal State Northridge,241.0,45,UC Santa Barbara,297.0,72,0,-27
2022-01-27,@ Hawaii,0,1,0,0,Cal State Northridge vs. Hawaii,Hawaii,195.0,72,Cal State Northridge,240.0,65,1,7
2022-02-03,@ Cal State Northridge,0,1,0,0,UC San Diego vs. Cal State Northridge,Cal State Northridge,220.0,77,UC San Diego,272.0,83,0,-6
2022-02-05,@ Cal State Northridge,0,1,0,0,UC Irvine vs. Cal State Northridge,Cal State Northridge,238.0,70,UC Irvine,76.0,75,0,-5
2022-02-17,@ Cal State Northridge,0,1,0,0,Long Beach State vs. Cal State Northridge,Cal State Northridge,216.0,59,Long Beach State,209.0,72,0,-13
2022-02-24,@ UC Riverside,0,1,0,0,Cal State Northridge vs. UC Riverside,UC Riverside,192.0,79,Cal State Northridge,217.0,57,1,22
2022-02-26,@ UC Davis,0,1,0,0,Cal State Northridge vs. UC Davis,UC Davis,279.0,68,Cal State Northridge,216.0,49,1,19
2022-03-01,@ UC Santa Barbara,0,1,0,0,Cal State Northridge vs. UC Santa Barbara,UC Santa Barbara,219.0,70,Cal State Northridge,213.0,61,1,9
2022-03-05,@ Cal State Northridge,0,1,0,0,Hawaii vs. Cal State Northridge,Cal State Northridge,204.0,62,Hawaii,243.0,84,0,-22
2021-11-13,@ UNLV,0,0,0,0,California vs. UNLV,UNLV,301.0,55,California,293.0,52,1,3
2021-11-15,@ California,0,0,0,0,San Diego vs. California,California,152.0,75,San Diego,125.0,70,1,5
2021-11-18,@ California,0,0,0,0,Southern Utah vs. California,California,97.0,75,Southern Utah,349.0,68,1,7
2021-11-22,Neutral,1,0,0,0,California vs. Florida,Florida,67.0,80,California,196.0,60,1,20
2021-11-24,Neutral,1,0,0,0,California vs. Seton Hall,Seton Hall,67.0,62,California,114.0,59,1,3
2021-11-28,@ California,0,0,0,0,Fresno State vs. California,California,69.0,65,Fresno State,338.0,57,1,8
2021-12-02,@ California,0,1,0,0,Oregon State vs. California,California,48.0,73,Oregon State,98.0,61,1,12
2021-12-05,@ Utah,0,1,0,0,California vs. Utah,Utah,17.0,66,California,58.0,58,1,8
2021-12-08,@ California,0,0,0,0,Idaho State vs. California,California,83.0,72,Idaho State,331.0,46,1,26
2021-12-11,@ California,0,0,0,0,Santa Clara vs. California,California,101.0,72,Santa Clara,20.0,60,1,12
2021-12-19,@ California,0,0,0,0,Dartmouth vs. California,California,74.0,61,Dartmouth,174.0,55,1,6
2021-12-22,@ California,0,0,0,0,Pacific vs. California,California,82.0,73,Pacific,325.0,53,1,20
2022-01-06,@ California,0,1,0,0,Southern California vs. California,California,77.0,63,Southern California,73.0,77,0,-14
2022-01-08,@ California,0,1,0,0,UCLA vs. California,California,77.0,52,UCLA,34.0,60,0,-8
2022-01-12,@ Washington,0,1,0,0,California vs. Washington,Washington,154.0,64,California,64.0,55,1,9
2022-01-15,@ Washington State,0,1,0,0,California vs. Washington State,Washington State,30.0,65,California,85.0,57,1,8
2022-01-27,@ UCLA,0,1,0,0,California vs. UCLA,UCLA,35.0,81,California,73.0,57,1,24
2022-01-29,@ Southern California,0,1,0,0,California vs. Southern California,Southern California,132.0,79,California,81.0,72,1,7
2022-02-01,@ Stanford,0,1,0,0,California vs. Stanford,Stanford,79.0,57,California,71.0,50,1,7
2022-02-03,@ California,0,1,0,0,Washington vs. California,California,69.0,63,Washington,273.0,84,0,-21
2022-02-05,@ California,0,1,0,0,Washington State vs. California,California,72.0,64,Washington State,28.0,68,0,-4
2022-02-09,@ Oregon State,0,1,0,0,California vs. Oregon State,Oregon State,197.0,61,California,72.0,63,0,-2
2022-02-12,@ Oregon,0,1,0,0,California vs. Oregon,Oregon,126.0,64,California,95.0,78,0,-14
2022-02-17,@ California,0,1,0,0,Colorado vs. California,California,88.0,62,Colorado,61.0,70,0,-8
2022-02-19,@ California,0,1,0,0,Utah vs. California,California,110.0,58,Utah,186.0,60,0,-2
2022-02-26,@ California,0,1,0,0,Stanford vs. California,California,106.0,53,Stanford,111.0,39,1,14
2022-03-09,Neutral,1,0,1,0,California vs. Washington State,Washington State,48.0,66,California,125.0,59,1,7
2021-11-13,@ California Baptist,0,0,0,0,Mississippi Valley State vs. California Baptist,California Baptist,48.0,95,Mississippi Valley State,301.0,66,1,29
2021-11-16,@ California Baptist,0,0,0,0,Jackson State vs. California Baptist,California Baptist,345.0,77,Jackson State,121.0,64,1,13
2021-11-18,@ California Baptist,0,0,0,0,San Jose State vs. California Baptist,California Baptist,346.0,67,San Jose State,213.0,66,1,1
2021-11-21,@ California Baptist,0,0,0,0,Northern Colorado vs. California Baptist,California Baptist,353.0,74,Northern Colorado,67.0,70,1,4
2021-11-24,@ Texas,0,0,0,0,California Baptist vs. Texas,Texas,66.0,68,California Baptist,344.0,44,1,24
2021-12-07,@ California Baptist,0,0,0,0,North Dakota vs. California Baptist,California Baptist,299.0,89,North Dakota,318.0,71,1,18
2021-12-12,@ UC Riverside,0,0,0,0,California Baptist vs. UC Riverside,UC Riverside,245.0,70,California Baptist,298.0,54,1,16
2021-12-21,@ California Baptist,0,0,0,0,Southeast Missouri State vs. California Baptist,California Baptist,242.0,84,Southeast Missouri State,305.0,68,1,16
2022-01-08,@ Chicago State,0,1,0,0,California Baptist vs. Chicago State,Chicago State,332.0,58,California Baptist,273.0,56,1,2
2022-01-15,@ California Baptist,0,1,0,0,Utah Valley vs. California Baptist,California Baptist,316.0,75,Utah Valley,133.0,73,1,2
2022-01-17,@ California Baptist,0,1,0,0,Seattle vs. California Baptist,California Baptist,287.0,85,Seattle,258.0,92,0,-7
2022-01-20,@ Tarleton State,0,1,0,0,California Baptist vs. Tarleton State,Tarleton State,181.0,84,California Baptist,237.0,88,0,-4
2022-01-26,@ California Baptist,0,1,0,0,Sam Houston State vs. California Baptist,California Baptist,202.0,68,Sam Houston State,284.0,73,0,-5
2022-01-29,@ California Baptist,0,1,0,0,Stephen F. Austin vs. California Baptist,California Baptist,203.0,77,Stephen F. Austin,135.0,81,0,-4
2022-02-03,@ New Mexico State,0,1,0,0,California Baptist vs. New Mexico State,New Mexico State,64.0,68,California Baptist,206.0,57,1,11
2022-02-05,@ Grand Canyon,0,1,0,0,California Baptist vs. Grand Canyon,Grand Canyon,137.0,56,California Baptist,183.0,50,1,6
2022-02-10,@ California Baptist,0,1,0,0,Lamar vs. California Baptist,California Baptist,158.0,83,Lamar,335.0,61,1,22
2022-02-12,@ California Baptist,0,1,0,0,Texas-Rio Grande Valley vs. California Baptist,California Baptist,144.0,80,Texas-Rio Grande Valley,357.0,72,1,8
2022-02-16,@ California Baptist,0,1,0,0,Grand Canyon vs. California Baptist,California Baptist,123.0,60,Grand Canyon,116.0,65,0,-5
2022-02-19,@ Seattle,0,1,0,0,California Baptist vs. Seattle,Seattle,158.0,67,California Baptist,119.0,64,1,3
2022-02-26,@ Utah Valley,0,1,0,0,California Baptist vs. Utah Valley,Utah Valley,134.0,63,California Baptist,118.0,54,1,9
2022-03-02,@ California Baptist,0,1,0,0,Chicago State vs. California Baptist,California Baptist,118.0,62,Chicago State,241.0,53,1,9
2022-03-05,@ Lamar,0,1,0,0,California Baptist vs. Lamar,Lamar,326.0,66,California Baptist,141.0,78,0,-12
2022-03-08,Neutral,1,0,1,0,Texas-Rio Grande Valley vs. California Baptist,California Baptist,128.0,81,Texas-Rio Grande Valley,357.0,80,1,1
2022-03-09,Neutral,1,0,1,0,Sam Houston State vs. California Baptist,California Baptist,127.0,35,Sam Houston State,197.0,65,0,-30
2021-11-12,Neutral,1,0,0,0,Hartford vs. Hartford,Hartford,44.0,67,Hartford,260.0,68,0,-1
2021-11-13,@ Duke,0,0,0,0,Campbell vs. Duke,Duke,14.0,67,Campbell,278.0,56,1,11
2021-11-18,@ Marshall,0,0,0,0,Campbell vs. Marshall,Marshall,296.0,65,Campbell,212.0,67,0,-2
2021-11-24,@ Campbell,0,0,0,0,Maryland-Eastern Shore vs. Campbell,Campbell,46.0,66,Maryland-Eastern Shore,318.0,55,1,11
2021-11-27,@ Stetson,0,0,0,0,Campbell vs. Stetson,Stetson,286.0,58,Campbell,88.0,60,0,-2
2021-12-04,@ VCU,0,0,0,0,Campbell vs. VCU,VCU,32.0,65,Campbell,252.0,61,1,4
2021-12-15,@ Campbell,0,0,0,0,Georgia Southern vs. Campbell,Campbell,224.0,66,Georgia Southern,256.0,69,0,-3
2021-12-22,@ UNC Wilmington,0,0,0,0,Campbell vs. UNC Wilmington,UNC Wilmington,226.0,65,Campbell,232.0,58,1,7
2022-01-05,@ Campbell,0,1,0,0,UNC Asheville vs. Campbell,Campbell,242.0,54,UNC Asheville,74.0,60,0,-6
2022-01-10,@ Winthrop,0,1,0,0,Campbell vs. Winthrop,Winthrop,199.0,74,Campbell,207.0,72,1,2
2022-01-12,@ Campbell,0,1,0,0,Charleston Southern vs. Campbell,Campbell,211.0,67,Charleston Southern,323.0,52,1,15
2022-01-15,@ Campbell,0,1,0,0,Radford vs. Campbell,Campbell,256.0,70,Radford,265.0,58,1,12
2022-01-19,@ Longwood,0,1,0,0,Campbell vs. Longwood,Longwood,206.0,72,Campbell,268.0,64,1,8
2022-01-22,@ North Carolina A&T,0,1,0,0,Campbell vs. North Carolina A&T,North Carolina A&T,298.0,72,Campbell,225.0,73,0,-1
2022-01-26,@ Campbell,0,1,0,0,Hampton vs. Campbell,Campbell,248.0,75,Hampton,333.0,60,1,15
2022-01-29,@ Campbell,0,1,0,0,High Point vs. Campbell,Campbell,245.0,77,High Point,282.0,72,1,5
2022-02-02,@ Presbyterian,0,1,0,0,Campbell vs. Presbyterian,Presbyterian,196.0,64,Campbell,244.0,58,1,6
2022-02-05,@ USC Upstate,0,1,0,0,Campbell vs. USC Upstate,USC Upstate,262.0,71,Campbell,243.0,80,0,-9
2022-02-09,@ Campbell,0,1,0,0,Gardner-Webb vs. Campbell,Campbell,244.0,45,Gardner-Webb,142.0,57,0,-12
2022-02-12,@ High Point,0,1,0,0,Campbell vs. High Point,High Point,165.0,42,Campbell,255.0,60,0,-18
2022-02-16,@ Radford,0,1,0,0,Campbell vs. Radford,Radford,312.0,71,Campbell,273.0,67,1,4
2022-02-19,@ Campbell,0,1,0,0,North Carolina A&T vs. Campbell,Campbell,288.0,64,North Carolina A&T,285.0,63,1,1
2022-02-23,@ Hampton,0,1,0,0,Campbell vs. Hampton,Hampton,336.0,68,Campbell,278.0,66,1,2
2022-02-26,@ Campbell,0,1,0,0,Longwood vs. Campbell,Campbell,288.0,55,Longwood,234.0,60,0,-5
2022-03-02,Neutral,1,0,1,0,Campbell vs. Presbyterian,Presbyterian,177.0,72,Campbell,265.0,75,0,-3
2022-03-04,Neutral,1,0,1,0,Campbell vs. Gardner-Webb,Gardner-Webb,132.0,54,Campbell,274.0,53,1,1
2021-11-12,@ East Carolina,0,0,0,0,Canisius vs. East Carolina,East Carolina,236.0,83,Canisius,75.0,71,1,12
2021-11-14,@ St. Bonaventure,0,0,0,0,Canisius vs. St. Bonaventure,St. Bonaventure,302.0,69,Canisius,219.0,60,1,9
2021-11-20,@ Cleveland State,0,0,0,0,Canisius vs. Cleveland State,Cleveland State,295.0,80,Canisius,178.0,70,1,10
2021-11-24,@ Canisius,0,0,0,0,Coppin State vs. Canisius,Canisius,123.0,76,Coppin State,286.0,75,1,1
2021-11-29,@ Canisius,0,0,0,0,Cornell vs. Canisius,Canisius,234.0,75,Cornell,228.0,89,0,-14
2021-12-03,@ Canisius,0,1,0,0,Fairfield vs. Canisius,Canisius,234.0,68,Fairfield,87.0,74,0,-6
2021-12-05,@ Canisius,0,1,0,0,Monmouth vs. Canisius,Canisius,195.0,65,Monmouth,88.0,79,0,-14
2021-12-08,@ Northern Kentucky,0,0,0,0,Canisius vs. Northern Kentucky,Northern Kentucky,96.0,75,Canisius,187.0,62,1,13
2021-12-11,@ Youngstown State,0,0,0,0,Canisius vs. Youngstown State,Youngstown State,293.0,71,Canisius,237.0,43,1,28
2021-12-22,@ Canisius,0,0,0,0,Florida Gulf Coast vs. Canisius,Canisius,220.0,97,Florida Gulf Coast,292.0,90,1,7
2022-01-11,@ Canisius,0,1,0,0,Quinnipiac vs. Canisius,Canisius,262.0,79,Quinnipiac,171.0,67,1,12
2022-01-13,@ Niagara,0,1,0,0,Canisius vs. Niagara,Niagara,178.0,68,Canisius,256.0,58,1,10
2022-01-16,@ Manhattan,0,1,0,0,Canisius vs. Manhattan,Manhattan,295.0,80,Canisius,251.0,75,1,5
2022-01-18,@ Saint Peter's,0,1,0,0,Canisius vs. Saint Peter's,Saint Peter's,167.0,65,Canisius,256.0,57,1,8
2022-01-21,@ Canisius,0,1,0,0,Rider vs. Canisius,Canisius,255.0,70,Rider,326.0,69,1,1
2022-01-23,@ Canisius,0,1,0,0,Saint Peter's vs. Canisius,Canisius,236.0,63,Saint Peter's,90.0,60,1,3
2022-01-28,@ Monmouth,0,1,0,0,Canisius vs. Monmouth,Monmouth,72.0,72,Canisius,235.0,67,1,5
2022-01-30,@ Rider,0,1,0,0,Canisius vs. Rider,Rider,315.0,70,Canisius,182.0,62,1,8
2022-02-01,@ Siena,0,1,0,0,Canisius vs. Siena,Siena,245.0,73,Canisius,261.0,65,1,8
2022-02-04,@ Canisius,0,1,0,0,Iona vs. Canisius,Canisius,224.0,62,Iona,67.0,70,0,-8
2022-02-06,@ Canisius,0,1,0,0,Manhattan vs. Canisius,Canisius,253.0,77,Manhattan,251.0,70,1,7
2022-02-12,@ Marist,0,1,0,0,Canisius vs. Marist,Marist,177.0,71,Canisius,218.0,70,1,1
2022-02-14,@ Fairfield,0,1,0,0,Canisius vs. Fairfield,Fairfield,107.0,80,Canisius,236.0,76,1,4
2022-02-19,@ Canisius,0,1,0,0,Niagara vs. Canisius,Canisius,249.0,54,Niagara,194.0,65,0,-11
2022-02-25,@ Iona,0,1,0,0,Canisius vs. Iona,Iona,64.0,72,Canisius,246.0,65,1,7
2022-02-27,@ Quinnipiac,0,1,0,0,Canisius vs. Quinnipiac,Quinnipiac,226.0,67,Canisius,223.0,72,0,-5
2022-03-03,@ Canisius,0,1,0,0,Marist vs. Canisius,Canisius,222.0,78,Marist,196.0,67,1,11
2022-03-05,@ Canisius,0,1,0,0,Siena vs. Canisius,Canisius,215.0,67,Siena,267.0,64,1,3
2022-03-08,Neutral,1,0,1,0,Canisius vs. Fairfield,Fairfield,194.0,72,Canisius,228.0,50,1,22
2021-11-12,@ Butler,0,0,0,0,Central Arkansas vs. Butler,Butler,260.0,85,Central Arkansas,1.0,53,1,32
2021-11-20,@ Central Arkansas,0,0,0,0,Oral Roberts vs. Central Arkansas,Central Arkansas,42.0,70,Oral Roberts,19.0,67,1,3
2021-11-24,@ New Orleans,0,0,0,0,Central Arkansas vs. New Orleans,New Orleans,139.0,90,Central Arkansas,44.0,63,1,27
2021-11-25,Neutral,1,0,0,0,VMI vs. Central Arkansas,Central Arkansas,227.0,67,VMI,317.0,73,0,-6
2021-11-26,Neutral,1,0,0,0,Central Arkansas vs. Presbyterian,Presbyterian,175.0,75,Central Arkansas,207.0,66,1,9
2021-12-18,@ Missouri State,0,0,0,0,Central Arkansas vs. Missouri State,Missouri State,155.0,106,Central Arkansas,228.0,70,1,36
2021-12-29,@ Texas A&M,0,0,0,0,Central Arkansas vs. Texas A&M,Texas A&M,160.0,85,Central Arkansas,283.0,59,1,26
2022-01-04,@ Eastern Kentucky,0,1,0,0,Central Arkansas vs. Eastern Kentucky,Eastern Kentucky,250.0,72,Central Arkansas,304.0,79,0,-7
2022-01-09,@ Central Arkansas,0,1,0,0,Lipscomb vs. Central Arkansas,Central Arkansas,315.0,93,Lipscomb,292.0,88,1,5
2022-01-15,@ Central Arkansas,0,1,0,0,North Alabama vs. Central Arkansas,Central Arkansas,304.0,89,North Alabama,248.0,88,1,1
2022-01-18,@ Central Arkansas,0,1,0,0,Jacksonville State vs. Central Arkansas,Central Arkansas,287.0,81,Jacksonville State,134.0,86,0,-5
2022-01-27,@ North Florida,0,1,0,0,Central Arkansas vs. North Florida,North Florida,228.0,93,Central Arkansas,261.0,74,1,19
2022-01-29,@ Jacksonville,0,1,0,0,Central Arkansas vs. Jacksonville,Jacksonville,309.0,79,Central Arkansas,283.0,59,1,20
2022-02-03,@ Central Arkansas,0,1,0,0,Florida Gulf Coast vs. Central Arkansas,Central Arkansas,296.0,93,Florida Gulf Coast,254.0,95,0,-2
2022-02-05,@ Central Arkansas,0,1,0,0,Stetson vs. Central Arkansas,Central Arkansas,290.0,79,Stetson,297.0,75,1,4
2022-02-09,@ Kennesaw State,0,1,0,0,Central Arkansas vs. Kennesaw State,Kennesaw State,240.0,83,Central Arkansas,286.0,72,1,11
2022-02-12,@ Jacksonville State,0,1,0,0,Central Arkansas vs. Jacksonville State,Jacksonville State,143.0,62,Central Arkansas,287.0,72,0,-10
2022-02-19,@ Central Arkansas,0,1,0,0,Eastern Kentucky vs. Central Arkansas,Central Arkansas,278.0,83,Eastern Kentucky,286.0,76,1,7
2022-02-21,@ Central Arkansas,0,1,0,0,Liberty vs. Central Arkansas,Central Arkansas,291.0,66,Liberty,165.0,85,0,-19
2022-02-23,@ North Alabama,0,1,0,0,Central Arkansas vs. North Alabama,North Alabama,295.0,72,Central Arkansas,282.0,81,0,-9
2022-02-26,@ Lipscomb,0,1,0,0,Central Arkansas vs. Lipscomb,Lipscomb,254.0,81,Central Arkansas,299.0,66,1,15
2022-03-01,@ Central Arkansas,0,0,1,0,Stetson vs. Central Arkansas,Central Arkansas,313.0,74,Stetson,294.0,73,1,1
2022-03-03,@ Jacksonville,0,0,1,0,Central Arkansas vs. Jacksonville,Jacksonville,176.0,79,Central Arkansas,305.0,69,1,10
2021-11-16,Neutral,1,0,0,0,NC State vs. Central Connecticut State,Central Connecticut State,26.0,65,NC State,252.0,79,0,-14
2021-11-17,Neutral,1,0,0,0,UMass Lowell vs. Central Connecticut State,Central Connecticut State,24.0,53,UMass Lowell,348.0,77,0,-24
2021-11-20,@ Quinnipiac,0,0,0,0,Central Connecticut State vs. Quinnipiac,Quinnipiac,297.0,76,Central Connecticut State,48.0,65,1,11
2021-11-23,@ Maine,0,0,0,0,Central Connecticut State vs. Maine,Maine,212.0,56,Central Connecticut State,100.0,64,0,-8
2021-11-28,@ Central Connecticut State,0,0,0,0,Fordham vs. Central Connecticut State,Central Connecticut State,292.0,83,Fordham,161.0,89,0,-6
2021-12-01,@ Central Connecticut State,0,0,0,0,Holy Cross vs. Central Connecticut State,Central Connecticut State,293.0,73,Holy Cross,333.0,67,1,6
2021-12-04,@ New Hampshire,0,0,0,0,Central Connecticut State vs. New Hampshire,New Hampshire,169.0,67,Central Connecticut State,290.0,45,1,22
2021-12-11,@ Providence,0,0,0,0,Central Connecticut State vs. Providence,Providence,9.0,68,Central Connecticut State,244.0,53,1,15
2021-12-14,@ Stony Brook,0,0,0,0,Central Connecticut State vs. Stony Brook,Stony Brook,198.0,87,Central Connecticut State,273.0,67,1,20
2021-12-18,@ Central Connecticut State,0,0,0,0,Hartford vs. Central Connecticut State,Central Connecticut State,307.0,75,Hartford,282.0,65,1,10
