Aw_Tm,Aw_W,Aw_Wpct,Aw_Poss,Aw_OppPoss,Aw_OffEff,Aw_ShootEff,Aw_DefEff,Aw_OppShootEff,Aw_TmLuckW,Aw_Pts,Aw_OppPts,Aw_FGpct,Aw_3Ppct,Aw_FTpct,Aw_ORB,Aw_TRB,Aw_AST,Aw_STL,Aw_BLK,Aw_TOV,Aw_PF,Aw_OppFGpct,Aw_Opp3Ppct,Aw_OppFTpct,Aw_OppORB,Aw_OppTRB,Aw_OppAST,Aw_OppSTL,Aw_OppBLK,Aw_OppTOV,Aw_OppPF,Aw_TmLuck,Game Date,Hm_Tm,Hm_W,Hm_Wpct,Hm_Poss,Hm_OppPoss,Hm_OffEff,Hm_ShootEff,Hm_DefEff,Hm_OppShootEff,Hm_TmLuckW,Hm_Pts,Hm_OppPts,Hm_FGpct,Hm_3Ppct,Hm_FTpct,Hm_ORB,Hm_TRB,Hm_AST,Hm_STL,Hm_BLK,Hm_TOV,Hm_PF,Hm_OppFGpct,Hm_Opp3Ppct,Hm_OppFTpct,Hm_OppORB,Hm_OppTRB,Hm_OppAST,Hm_OppSTL,Hm_OppBLK,Hm_OppTOV,Hm_OppPF,Hm_TmLuck,Matchup,Home Team,Away Team,Home W,Home Pt Diff
Clemson,12.0,0.7058823529411765,67.46277777777777,68.79030303030304,117.70531230105397,0.5491803278688525,106.14313256566126,0.48333333333333334,10.99516997869193,79.0,70.0,0.467,0.367,0.765,9.0,37.0,15.0,5.0,5.0,9.0,16.0,0.467,0.367,0.765,9.0,37.0,15.0,5.0,5.0,9.0,16.0,1.00483002130807,2024-01-20,Florida State,11.0,0.6470588235294118,72.10243243243242,70.74222222222221,106.79251365362343,0.4925373134328358,104.5228184926416,0.5258620689655172,10.02389824803619,77.0,74.0,0.459,0.333,0.714,10.0,33.0,12.0,9.0,4.0,12.0,20.0,0.459,0.333,0.714,10.0,33.0,12.0,9.0,4.0,12.0,20.0,0.9761017519638102,Clemson vs. Florida State,Florida State,Clemson,0,-11
Clemson,13.0,0.7222222222222222,67.31638888888888,68.95296401515151,117.86653081297227,0.5537568306010929,105.70689246928683,0.4782738095238095,11.826652412344327,78.5,69.5,0.47650000000000003,0.373,0.7785,8.5,37.0,15.0,5.0,4.5,9.5,16.0,0.47650000000000003,0.373,0.7785,8.5,37.0,15.0,5.0,4.5,9.5,16.0,1.1733475876556732,2024-01-27,Duke,14.0,0.7777777777777778,67.23935897435898,67.49288851351352,122.59879859918064,0.546485260770975,98.78088025559852,0.48721507890122734,13.989910959040548,80.0,67.0,0.4865,0.371,0.75,9.0,32.5,15.5,6.5,3.5,9.0,15.0,0.4865,0.371,0.75,9.0,32.5,15.5,6.5,3.5,9.0,15.0,0.010089040959451623,Clemson vs. Duke,Duke,Clemson,1,1
Louisville,6.0,0.3,70.12401960784314,70.0851282051282,100.94562297162892,0.4783595641646489,115.67484180514931,0.5593902789761288,7.049342002198044,70.0,79.0,0.4325,0.289,0.737,8.0,30.5,11.0,5.5,2.5,11.5,16.5,0.4325,0.289,0.737,8.0,30.5,11.0,5.5,2.5,11.5,16.5,-1.0493420021980437,2024-01-30,Clemson,13.0,0.6842105263157895,67.46277777777777,68.79030303030304,117.70531230105397,0.5491803278688525,106.14313256566126,0.48333333333333334,12.29000436782159,78.0,70.0,0.467,0.367,0.792,8.0,37.0,15.0,5.0,4.0,9.0,16.0,0.467,0.367,0.792,8.0,37.0,15.0,5.0,4.0,9.0,16.0,0.7099956321784102,Louisville vs. Clemson,Clemson,Louisville,1,6
Virginia,16.0,0.7619047619047619,61.744827586206895,61.933846153846154,107.32213951878138,0.5,93.02273889172909,0.45384615384615384,13.984913370157457,65.0,54.0,0.448,0.36,0.667,8.0,28.0,15.0,8.0,4.0,8.0,14.0,0.448,0.36,0.667,8.0,28.0,15.0,8.0,4.0,8.0,14.0,2.0150866298425427,2024-02-03,Clemson,14.0,0.7,67.69924603174603,68.36515151515152,114.70414474066445,0.547317436661699,105.70689246928683,0.4782738095238095,13.009291371404188,78.0,69.5,0.4615,0.367,0.796,8.0,37.0,15.0,5.0,4.5,9.5,16.0,0.4615,0.367,0.796,8.0,37.0,15.0,5.0,4.5,9.5,16.0,0.9907086285958115,Virginia vs. Clemson,Clemson,Virginia,0,-1
Clemson,15.0,0.6818181818181818,67.69924603174603,68.36515151515152,114.77879171471389,0.5428885630498533,106.38007872148353,0.4781325665859564,14.100781797480124,78.0,69.5,0.456,0.361,0.796,8.5,37.0,14.5,4.5,4.0,9.0,16.0,0.456,0.361,0.796,8.5,37.0,14.5,4.5,4.0,9.0,16.0,0.8992182025198758,2024-02-10,Syracuse,15.0,0.6521739130434783,72.22085714285714,73.08099999999999,109.8703310978425,0.49206349206349204,100.75950653243353,0.5,12.841168616902,77.0,73.0,0.436,0.348,0.714,7.0,32.0,14.0,9.0,5.0,11.0,17.0,0.436,0.348,0.714,7.0,32.0,14.0,9.0,5.0,11.0,17.0,2.1588313830980006,Clemson vs. Syracuse,Syracuse,Clemson,0,-9
Miami (FL),15.0,0.625,71.66338709677419,70.83650641025642,107.35488810509818,0.538888888888889,109.21609456907694,0.5073529411764706,14.471639724222314,77.0,73.0,0.47,0.3725,0.7635000000000001,7.5,33.0,13.0,8.0,3.0,12.0,12.0,0.47,0.3725,0.7635000000000001,7.5,33.0,13.0,8.0,3.0,12.0,12.0,0.5283602757776862,2024-02-14,Clemson,16.0,0.6956521739130435,67.93571428571428,68.79030303030304,114.23267768536036,0.5454545454545454,106.14313256566126,0.4732142857142857,14.887478218093165,78.0,69.0,0.456,0.367,0.792,8.0,37.0,15.0,5.0,4.0,9.0,16.0,0.456,0.367,0.792,8.0,37.0,15.0,5.0,4.0,9.0,16.0,1.1125217819068354,Miami (FL) vs. Clemson,Clemson,Miami (FL),1,17
NC State,15.0,0.625,68.59764935988619,67.83194594594595,111.48271939929833,0.520467032967033,101.20481327943793,0.4781676722769133,14.201291802902457,80.0,69.0,0.455,0.3535,0.76,8.5,32.5,14.0,8.0,3.0,8.5,18.0,0.455,0.3535,0.76,8.5,32.5,14.0,8.0,3.0,8.5,18.0,0.7987081970975431,2024-02-17,Clemson,17.0,0.7083333333333334,67.69924603174603,68.36515151515152,114.77879171471389,0.547317436661699,105.70689246928683,0.47389527845036317,15.8195741013459,77.5,68.5,0.456,0.367,0.796,8.0,37.0,15.0,5.0,4.0,9.0,16.0,0.456,0.367,0.796,8.0,37.0,15.0,5.0,4.0,9.0,16.0,1.1804258986541,NC State vs. Clemson,Clemson,NC State,0,-1
Clemson,17.0,0.68,67.93571428571428,67.94,114.23267768536036,0.5454545454545454,106.14313256566126,0.4745762711864407,16.28575438182407,77.0,69.0,0.456,0.367,0.8,8.0,37.0,15.0,5.0,4.0,9.0,16.0,0.456,0.367,0.8,8.0,37.0,15.0,5.0,4.0,9.0,16.0,0.71424561817593,2024-02-21,Georgia Tech,11.0,0.4230769230769231,69.14488198757763,69.80496875,104.59209497123473,0.48332870241733816,109.68855239683262,0.46085148030340106,10.708703396103056,70.5,75.0,0.419,0.3,0.682,10.0,33.0,12.0,4.0,4.0,11.0,16.0,0.419,0.3,0.682,10.0,33.0,12.0,4.0,4.0,11.0,16.0,0.291296603896944,Clemson vs. Georgia Tech,Georgia Tech,Clemson,0,-24
Florida State,14.0,0.5384615384615384,71.22476829268294,69.84773076923076,107.15018403531352,0.5205108359133126,107.384403329773,0.5263238916256158,13.74607058554551,75.5,75.0,0.47,0.333,0.6990000000000001,9.0,30.5,12.0,9.5,4.0,11.5,20.0,0.47,0.333,0.6990000000000001,9.0,30.5,12.0,9.5,4.0,11.5,20.0,0.2539294144544897,2024-02-24,Clemson,18.0,0.6923076923076923,67.69924603174603,67.93062499999999,114.77879171471389,0.547317436661699,105.70689246928683,0.47389527845036317,17.261383127918414,77.5,68.5,0.461,0.371,0.796,7.5,37.0,15.0,4.5,4.0,9.0,16.0,0.461,0.371,0.796,7.5,37.0,15.0,4.5,4.0,9.0,16.0,0.738616872081586,Florida State vs. Clemson,Clemson,Florida State,1,11
Clemson,20.0,0.7142857142857143,67.69924603174603,67.93062499999999,113.28458828076974,0.547317436661699,104.92551181661517,0.4730936293436293,18.860160031743515,77.0,68.0,0.461,0.371,0.796,7.0,37.0,14.5,4.5,4.0,9.5,16.0,0.461,0.371,0.796,7.0,37.0,14.5,4.5,4.0,9.5,16.0,1.139839968256485,2024-03-02,Notre Dame,11.0,0.39285714285714285,64.28283783783783,65.48471428571429,97.93245764805994,0.45678092399403875,100.53378989369327,0.4830508474576271,11.852682156948978,60.0,65.0,0.3935,0.308,0.7625,8.5,33.5,10.0,7.0,2.0,12.0,15.5,0.3935,0.308,0.7625,8.5,33.5,10.0,7.0,2.0,12.0,15.5,-0.852682156948978,Clemson vs. Notre Dame,Notre Dame,Clemson,1,7
Syracuse,20.0,0.6666666666666666,71.33474751066856,71.84653846153846,110.4374957636307,0.5044642857142857,101.64296557507711,0.5204906798245614,16.819658642927074,79.5,74.0,0.444,0.356,0.717,7.0,30.0,14.0,9.0,4.0,10.5,16.5,0.444,0.356,0.717,7.0,30.0,14.0,9.0,4.0,10.5,16.5,3.180341357072926,2024-03-05,Clemson,20.0,0.6896551724137931,67.46277777777777,67.92125,112.33649887617912,0.5454545454545454,104.58037126031796,0.4732142857142857,19.105576887103908,77.0,68.0,0.456,0.367,0.792,7.0,37.0,14.0,4.0,4.0,9.0,16.0,0.456,0.367,0.792,7.0,37.0,14.0,4.0,4.0,9.0,16.0,0.8944231128960922,Syracuse vs. Clemson,Clemson,Syracuse,1,15
Clemson,21.0,0.7,67.31638888888888,67.72633928571429,113.28458828076974,0.547317436661699,104.92551181661517,0.47389527845036317,19.977086896876244,77.0,68.5,0.461,0.371,0.796,7.0,36.5,14.5,4.5,4.0,9.0,16.0,0.461,0.371,0.796,7.0,36.5,14.5,4.5,4.0,9.0,16.0,1.0229131031237557,2024-03-09,Wake Forest,18.0,0.6,68.49913549039434,68.431,113.38588645036344,0.5469298245614036,108.3645234047621,0.4879217273954116,19.40639097336184,80.0,70.5,0.471,0.3675,0.8,6.0,33.5,12.5,5.0,4.0,9.5,15.0,0.471,0.3675,0.8,6.0,33.5,12.5,5.0,4.0,9.5,15.0,-1.406390973361841,Clemson vs. Wake Forest,Wake Forest,Clemson,1,5
Ohio,1.0,1.0,70.179375,74.49454545454546,125.39296623830008,0.5083333333333333,93.9666113443327,0.4406779661016949,0.9170433460322885,88.0,70.0,0.45,0.28,0.844,6.0,30.0,12.0,9.0,5.0,4.0,23.0,0.45,0.28,0.844,6.0,30.0,12.0,9.0,5.0,4.0,23.0,0.08295665396771146,2023-11-11,Cleveland State,1.0,0.5,70.0181304347826,72.15019230769231,127.84975947854733,0.5928893008474576,83.30660128375504,0.448095401509952,1.433022520885242,89.5,60.0,0.5325,0.42500000000000004,0.6495,13.0,35.5,15.0,14.5,5.0,11.0,17.5,0.5325,0.42500000000000004,0.6495,13.0,35.5,15.0,14.5,5.0,11.0,17.5,-0.43302252088524207,Ohio vs. Cleveland State,Cleveland State,Ohio,1,4
Cleveland State,3.0,0.75,70.0181304347826,70.5175,118.22247262644598,0.50390625,99.07267810356095,0.448095401509952,2.8925372193322034,79.5,69.5,0.443,0.3945,0.6495,13.0,36.0,11.5,9.0,5.5,11.0,19.0,0.443,0.3945,0.6495,13.0,36.0,11.5,9.0,5.5,11.0,19.0,0.10746278066779658,2023-11-18,Eastern Michigan,1.0,0.3333333333333333,66.23034482758621,64.5008,89.38248601380863,0.4444444444444444,127.14200992581648,0.6190476190476191,0.8409096540341863,57.0,94.0,0.426,0.318,0.643,8.0,31.0,11.0,4.0,0.0,15.0,19.0,0.426,0.318,0.643,8.0,31.0,11.0,4.0,0.0,15.0,19.0,0.15909034596581373,Cleveland State vs. Eastern Michigan,Eastern Michigan,Cleveland State,1,7
Cleveland State,5.0,0.7142857142857143,69.15,69.28,109.81488348213013,0.5,102.9686816029289,0.49193548387096775,4.692597327465846,77.0,69.0,0.439,0.389,0.632,14.0,37.0,11.0,11.0,6.0,11.0,21.0,0.439,0.389,0.632,14.0,37.0,11.0,11.0,6.0,11.0,21.0,0.3074026725341543,2023-11-29,Youngstown State,3.0,0.5,71.01111344537814,68.54838383838384,104.031876398392,0.47619047619047616,101.48029803008234,0.49193548387096775,3.1036161973043863,72.0,71.5,0.405,0.298,0.725,9.5,35.5,13.5,5.0,3.5,11.5,17.0,0.405,0.298,0.725,9.5,35.5,13.5,5.0,3.5,11.5,17.0,-0.10361619730438631,Cleveland State vs. Youngstown State,Youngstown State,Cleveland State,1,25
Cleveland State,5.0,0.7142857142857143,69.15,69.28,109.81488348213013,0.5,102.9686816029289,0.49193548387096775,4.692597327465846,77.0,69.0,0.439,0.389,0.632,14.0,37.0,11.0,11.0,6.0,11.0,21.0,0.439,0.389,0.632,14.0,37.0,11.0,11.0,6.0,11.0,21.0,0.3074026725341543,2023-11-29,Youngstown State,3.0,0.5,71.01111344537814,68.54838383838384,104.031876398392,0.47619047619047616,101.48029803008234,0.49193548387096775,3.1036161973043863,72.0,71.5,0.405,0.298,0.725,9.5,35.5,13.5,5.0,3.5,11.5,17.0,0.405,0.298,0.725,9.5,35.5,13.5,5.0,3.5,11.5,17.0,-0.10361619730438631,Cleveland State vs. Youngstown State,Youngstown State,Cleveland State,0,-12
Detroit Mercy,0.0,0.0,65.68676470588235,65.8108108108108,84.43865883263554,0.5,127.80453933949573,0.6056338028169014,1.061178364542236,61.0,76.0,0.464,0.286,0.667,8.0,28.0,13.0,6.0,1.0,14.0,14.0,0.464,0.286,0.667,8.0,28.0,13.0,6.0,1.0,14.0,14.0,-1.061178364542236,2023-12-02,Cleveland State,5.0,0.625,69.53413043478261,68.46578125,109.61037442606735,0.48863636363636365,103.90898038206734,0.5054017041996348,4.7300510184479405,74.5,69.5,0.4385,0.385,0.6214999999999999,13.0,36.0,11.5,9.5,5.5,11.5,21.0,0.4385,0.385,0.6214999999999999,13.0,36.0,11.5,9.5,5.5,11.5,21.0,0.2699489815520595,Detroit Mercy vs. Cleveland State,Cleveland State,Detroit Mercy,1,11
Cleveland State,6.0,0.6,69.53413043478261,67.33111458333335,109.24316806917605,0.47613636363636364,103.90898038206734,0.5094339622641509,5.6946964812514365,71.5,69.5,0.4275,0.369,0.6214999999999999,12.5,36.0,11.0,7.5,5.0,11.5,20.0,0.4275,0.369,0.6214999999999999,12.5,36.0,11.0,7.5,5.0,11.5,20.0,0.30530351874856354,2023-12-09,Kent State,6.0,0.6666666666666666,69.85681818181817,68.79314285714285,117.02475381987765,0.5172413793103449,95.52572316394044,0.4838709677419355,6.268332881236904,79.0,69.0,0.458,0.37,0.8,10.0,34.0,12.0,8.0,3.0,12.0,17.0,0.458,0.37,0.8,10.0,34.0,12.0,8.0,3.0,12.0,17.0,-0.2683328812369039,Cleveland State vs. Kent State,Kent State,Cleveland State,1,6
Western Michigan,2.0,0.2,65.92666666666666,65.55794117647059,101.39264728129814,0.4825,107.0128483665387,0.5124777183600713,2.8154998251853742,68.0,72.5,0.416,0.30000000000000004,0.5985,9.5,33.0,12.0,6.5,1.5,12.5,16.5,0.416,0.30000000000000004,0.5985,9.5,33.0,12.0,6.5,1.5,12.5,16.5,-0.8154998251853742,2023-12-21,Cleveland State,7.0,0.5833333333333334,69.53413043478261,67.33111458333335,109.24316806917605,0.48863636363636365,104.90901714045967,0.5225918570009931,6.7412386555953185,74.0,69.5,0.4345,0.369,0.6214999999999999,12.5,33.5,10.5,8.5,4.5,11.5,20.0,0.4345,0.369,0.6214999999999999,12.5,33.5,10.5,8.5,4.5,11.5,20.0,0.25876134440468146,Western Michigan vs. Cleveland State,Cleveland State,Western Michigan,1,13
Oakland,6.0,0.46153846153846156,66.407,64.49911764705882,109.32841118841401,0.5080645161290323,111.47120449605418,0.509090909090909,6.080382812335495,74.0,71.0,0.431,0.31,0.7,8.0,29.0,13.0,6.0,1.0,10.0,15.0,0.431,0.31,0.7,8.0,29.0,13.0,6.0,1.0,10.0,15.0,-0.08038281233549505,2023-12-28,Cleveland State,8.0,0.6153846153846154,69.91826086956522,67.65156250000001,109.40586537000456,0.4934210526315789,104.84927916120579,0.5188679245283019,7.578507346996234,76.0,70.0,0.434,0.357,0.632,13.0,35.0,11.0,9.0,4.0,11.0,21.0,0.434,0.357,0.632,13.0,35.0,11.0,9.0,4.0,11.0,21.0,0.42149265300376637,Oakland vs. Cleveland State,Cleveland State,Oakland,1,8
Cleveland State,10.0,0.6666666666666666,69.91826086956522,67.65156250000001,109.40586537000456,0.5,104.84927916120579,0.5188679245283019,9.105694883920341,76.0,70.0,0.438,0.357,0.632,12.0,35.0,11.0,8.0,4.0,11.0,21.0,0.438,0.357,0.632,12.0,35.0,11.0,8.0,4.0,11.0,21.0,0.8943051160796589,2024-01-04,Wright State,6.0,0.42857142857142855,71.60024137931035,69.875,113.39613982826836,0.5532058189655172,118.1487354010016,0.5795376121463078,7.327959040466878,80.5,83.5,0.508,0.3795,0.718,7.0,28.5,14.5,6.5,3.0,12.0,15.0,0.508,0.3795,0.718,7.0,28.5,14.5,6.5,3.0,12.0,15.0,-1.3279590404668777,Cleveland State vs. Wright State,Wright State,Cleveland State,1,12
Northern Kentucky,8.0,0.5333333333333333,68.27176470588235,66.244,106.28523053416201,0.5161290322580645,103.76169768120842,0.5245901639344263,8.112432777607967,72.0,73.0,0.452,0.35,0.733,9.0,29.0,14.0,9.0,3.0,12.0,16.0,0.452,0.35,0.733,9.0,29.0,14.0,9.0,3.0,12.0,16.0,-0.11243277760796744,2024-01-07,Cleveland State,10.0,0.625,69.53413043478261,68.46578125,109.24316806917605,0.4967105263157895,104.90901714045967,0.5225918570009931,9.26527546708237,75.5,70.0,0.436,0.3525,0.6214999999999999,12.5,33.5,11.0,8.5,4.0,10.5,20.0,0.436,0.3525,0.6214999999999999,12.5,33.5,11.0,8.5,4.0,10.5,20.0,0.73472453291763,Northern Kentucky vs. Cleveland State,Cleveland State,Northern Kentucky,1,3
Cleveland State,11.0,0.6470588235294118,69.91826086956522,69.28,109.40586537000456,0.4934210526315789,104.96875511971355,0.5263157894736842,9.85533182416672,76.0,70.0,0.434,0.348,0.632,13.0,35.0,11.0,9.0,4.0,11.0,21.0,0.434,0.348,0.632,13.0,35.0,11.0,9.0,4.0,11.0,21.0,1.1446681758332797,2024-01-12,Milwaukee,8.0,0.5,69.68192599620494,69.97038482384824,111.0278799624424,0.4959016393442623,115.37685029905553,0.48923497267759564,7.52943161021463,80.0,79.0,0.4285,0.317,0.7015,11.5,31.0,12.5,6.0,4.5,12.0,17.0,0.4285,0.317,0.7015,11.5,31.0,12.5,6.0,4.5,12.0,17.0,0.4705683897853703,Cleveland State vs. Milwaukee,Milwaukee,Cleveland State,1,8
Cleveland State,11.0,0.6111111111111112,70.0181304347826,69.37055555555555,109.61037442606735,0.48584096109839814,105.8443334948609,0.5292869269949065,10.124124458362337,76.5,73.5,0.4325,0.3525,0.6495,12.5,33.5,11.5,8.5,4.0,10.5,20.0,0.4325,0.3525,0.6495,12.5,33.5,11.5,8.5,4.0,10.5,20.0,0.8758755416376633,2024-01-14,Green Bay,10.0,0.5555555555555556,62.26598214285714,62.652124582869845,110.43529643379053,0.5710815047021943,105.7826419197929,0.4950980392156863,10.039909171572116,69.0,66.0,0.4765,0.382,0.714,7.0,28.5,13.0,5.0,2.0,12.0,16.0,0.4765,0.382,0.714,7.0,28.5,13.0,5.0,2.0,12.0,16.0,-0.039909171572116264,Cleveland State vs. Green Bay,Green Bay,Cleveland State,1,8
Purdue Fort Wayne,12.0,0.631578947368421,72.41146551724138,72.45887096774194,115.63741416780651,0.527081977878985,101.04649300417374,0.5117245657568238,11.825416222562826,85.5,72.5,0.4615,0.367,0.6855,7.0,27.5,11.5,10.0,3.0,10.0,20.0,0.4615,0.367,0.6855,7.0,27.5,11.5,10.0,3.0,10.0,20.0,0.17458377743717435,2024-01-20,Cleveland State,11.0,0.5789473684210527,69.91826086956522,69.28,109.40586537000456,0.49206349206349204,106.71991187000826,0.532258064516129,10.369938482014536,76.0,77.0,0.434,0.348,0.632,12.0,32.0,12.0,8.0,4.0,10.0,19.0,0.434,0.348,0.632,12.0,32.0,12.0,8.0,4.0,10.0,19.0,0.6300615179854638,Purdue Fort Wayne vs. Cleveland State,Cleveland State,Purdue Fort Wayne,1,7
Wright State,10.0,0.5,71.03435135135135,69.875,118.57803220409534,0.5630580357142857,117.56042268023032,0.5724694249284413,11.153123595127704,81.5,82.0,0.534,0.39,0.762,7.0,31.0,15.0,6.0,3.0,12.0,15.0,0.534,0.39,0.762,7.0,31.0,15.0,6.0,3.0,12.0,15.0,-1.1531235951277043,2024-01-25,Cleveland State,12.0,0.6,69.7479304347826,69.08484375,109.24316806917605,0.4927422723475355,105.8443334948609,0.5292869269949065,11.106620558622721,75.5,73.5,0.436,0.3525,0.6214999999999999,11.5,32.5,13.0,8.5,4.0,10.5,19.0,0.436,0.3525,0.6214999999999999,11.5,32.5,13.0,8.5,4.0,10.5,19.0,0.8933794413772791,Wright State vs. Cleveland State,Cleveland State,Wright State,0,-8
Robert Morris,8.0,0.4,71.2119512195122,69.2591304347826,105.64841987058456,0.4852941176470588,110.4631627418809,0.5230769230769231,8.800946361307048,75.0,77.0,0.4505,0.3675,0.705,11.0,31.0,12.0,5.5,2.0,14.0,17.0,0.4505,0.3675,0.705,11.0,31.0,12.0,5.5,2.0,14.0,17.0,-0.800946361307048,2024-01-28,Cleveland State,12.0,0.5714285714285714,69.91826086956522,69.28,109.40586537000456,0.4934210526315789,106.71991187000826,0.532258064516129,11.41324580107026,76.0,77.0,0.438,0.348,0.632,12.0,33.0,12.0,9.0,4.0,11.0,19.0,0.438,0.348,0.632,12.0,33.0,12.0,9.0,4.0,11.0,19.0,0.5867541989297393,Robert Morris vs. Cleveland State,Cleveland State,Robert Morris,1,2
Cleveland State,13.0,0.5909090909090909,69.7479304347826,69.08484375,109.61037442606735,0.4967105263157895,106.98960663127545,0.5292869269949065,11.993325949142433,75.5,73.5,0.4385,0.3525,0.6495,11.5,32.5,13.0,8.5,4.0,10.5,19.0,0.4385,0.3525,0.6495,11.5,32.5,13.0,8.5,4.0,10.5,19.0,1.0066740508575673,2024-02-01,Detroit Mercy,0.0,0.0,69.09727272727272,66.6500985221675,91.29638031007931,0.4351190476190476,118.32964813561921,0.5560344827586207,3.0294433989409435,62.0,79.5,0.3815,0.2555,0.7595000000000001,9.0,28.0,10.0,6.0,2.0,12.5,17.0,0.3815,0.2555,0.7595000000000001,9.0,28.0,10.0,6.0,2.0,12.5,17.0,-3.0294433989409435,Cleveland State vs. Detroit Mercy,Detroit Mercy,Cleveland State,0,-12
Cleveland State,14.0,0.6086956521739131,69.5776,68.88968750000001,109.81488348213013,0.5,106.71991187000826,0.5263157894736842,12.84888577201578,76.0,70.0,0.439,0.348,0.667,11.0,32.0,12.0,8.0,4.0,10.0,19.0,0.439,0.348,0.667,11.0,32.0,12.0,8.0,4.0,10.0,19.0,1.1511142279842197,2024-02-03,Oakland,14.0,0.6086956521739131,66.62342105263158,65.68676470588235,109.57107702759816,0.5081967213114754,110.40747985809489,0.509090909090909,12.256153838461916,77.0,72.0,0.433,0.32,0.733,9.0,31.0,13.0,6.0,2.0,10.0,14.0,0.433,0.32,0.733,9.0,31.0,13.0,6.0,2.0,10.0,14.0,1.7438461615380838,Cleveland State vs. Oakland,Oakland,Cleveland State,1,12
Cleveland State,14.0,0.6086956521739131,69.5776,68.88968750000001,109.81488348213013,0.5,106.71991187000826,0.5263157894736842,12.84888577201578,76.0,70.0,0.439,0.348,0.667,11.0,32.0,12.0,8.0,4.0,10.0,19.0,0.439,0.348,0.667,11.0,32.0,12.0,8.0,4.0,10.0,19.0,1.1511142279842197,2024-02-03,Oakland,14.0,0.6086956521739131,66.62342105263158,65.68676470588235,109.57107702759816,0.5081967213114754,110.40747985809489,0.509090909090909,12.256153838461916,77.0,72.0,0.433,0.32,0.733,9.0,31.0,13.0,6.0,2.0,10.0,14.0,0.433,0.32,0.733,9.0,31.0,13.0,6.0,2.0,10.0,14.0,1.7438461615380838,Cleveland State vs. Oakland,Oakland,Cleveland State,1,3
Cleveland State,14.0,0.5833333333333334,69.3638,68.27062500000001,110.61695235444107,0.4967105263157895,106.98960663127545,0.5225918570009931,13.011393337473043,75.5,73.5,0.4385,0.3405,0.6495,11.5,32.0,13.0,8.0,4.0,10.0,19.0,0.4385,0.3405,0.6495,11.5,32.0,13.0,8.0,4.0,10.0,19.0,0.9886066625269567,2024-02-07,Purdue Fort Wayne,14.0,0.6086956521739131,71.61125000000001,71.79853917050691,111.71758284230509,0.5254310344827586,102.8288869679533,0.4945982958003652,13.80518563389174,82.0,72.5,0.455,0.3505,0.705,7.0,27.5,11.5,9.5,3.0,10.0,19.0,0.455,0.3505,0.705,7.0,27.5,11.5,9.5,3.0,10.0,19.0,0.1948143661082593,Cleveland State vs. Purdue Fort Wayne,Purdue Fort Wayne,Cleveland State,0,-3
Milwaukee,12.0,0.48,70.56888888888889,71.14725,109.28350825216259,0.5,114.04554485709922,0.4797297297297297,11.686030128232321,81.0,79.0,0.434,0.316,0.733,12.0,33.0,14.0,6.0,4.0,12.0,17.0,0.434,0.316,0.733,12.0,33.0,14.0,6.0,4.0,12.0,17.0,0.31396987176767865,2024-02-14,Cleveland State,15.0,0.6,69.15,67.65156250000001,110.22242319758074,0.5,107.25930139254262,0.5263157894736842,13.616940040264648,75.0,72.0,0.439,0.348,0.667,11.0,32.0,12.0,8.0,4.0,10.0,19.0,0.439,0.348,0.667,11.0,32.0,12.0,8.0,4.0,10.0,19.0,1.383059959735352,Milwaukee vs. Cleveland State,Cleveland State,Milwaukee,0,-3
Youngstown State,19.0,0.7037037037037037,69.30705882352942,70.14457142857142,117.48300674871366,0.5153846153846153,101.07259068814525,0.475,18.74822776290046,79.0,71.0,0.439,0.304,0.786,10.0,37.0,15.0,6.0,4.0,11.0,17.0,0.439,0.304,0.786,10.0,37.0,15.0,6.0,4.0,11.0,17.0,0.2517722370995408,2024-02-17,Cleveland State,15.0,0.5769230769230769,69.06280487804878,67.38022569444445,110.01865333985543,0.4967105263157895,106.98960663127545,0.5292869269949065,14.005514634572213,75.0,71.5,0.4385,0.3405,0.655,11.5,32.0,12.0,8.5,4.0,10.0,19.0,0.4385,0.3405,0.655,11.5,32.0,12.0,8.5,4.0,10.0,19.0,0.9944853654277868,Youngstown State vs. Cleveland State,Cleveland State,Youngstown State,1,8
Cleveland State,16.0,0.5925925925925926,69.15,67.65156250000001,110.22242319758074,0.5,106.71991187000826,0.5263157894736842,14.75425246315604,75.0,72.0,0.439,0.333,0.667,11.0,32.0,12.0,9.0,4.0,10.0,19.0,0.439,0.333,0.667,11.0,32.0,12.0,9.0,4.0,10.0,19.0,1.2457475368439592,2024-02-22,Northern Kentucky,14.0,0.5185185185185185,69.09176470588235,68.88358974358975,106.28523053416201,0.5,103.76169768120842,0.5084745762711864,14.591637545962131,74.0,73.0,0.439,0.316,0.733,9.0,30.0,14.0,9.0,3.0,12.0,17.0,0.439,0.316,0.733,9.0,30.0,14.0,9.0,3.0,12.0,17.0,-0.591637545962131,Cleveland State vs. Northern Kentucky,Northern Kentucky,Cleveland State,1,2
