Game Date,Location,Neutral Game,Conference Game,Postseason Game,NCAA Tourney Game,Matchup,Home Team,Home Rk,Home Score,Away Team,Away Rk,Away Score,Home W,Home Pt Diff
2021-02-23,@ Missouri,0,1,0,0,Ole Miss vs. Missouri,Missouri,59.0,53,Ole Miss,71.0,60,0,-7
2021-03-20,Neutral,1,0,1,1,Missouri vs. Oklahoma,Oklahoma,36.0,72,Missouri,53.0,68,1,4
2020-12-19,@ Missouri State,0,0,0,0,Northwestern State vs. Missouri State,Missouri State,36.0,94,Northwestern State,321.0,67,1,27
2020-12-27,@ Northern Iowa,0,1,0,0,Missouri State vs. Northern Iowa,Northern Iowa,189.0,59,Missouri State,239.0,79,0,-20
2020-12-28,@ Northern Iowa,0,1,0,0,Missouri State vs. Northern Iowa,Northern Iowa,153.0,85,Missouri State,275.0,75,1,10
2021-01-09,@ Valparaiso,0,1,0,0,Missouri State vs. Valparaiso,Valparaiso,191.0,68,Missouri State,299.0,81,0,-13
2021-01-10,@ Valparaiso,0,1,0,0,Missouri State vs. Valparaiso,Valparaiso,173.0,68,Missouri State,277.0,78,0,-10
2021-02-10,@ Missouri State,0,1,0,0,Southern Illinois vs. Missouri State,Missouri State,129.0,65,Southern Illinois,275.0,53,1,12
2021-02-17,@ Southern Illinois,0,1,0,0,Missouri State vs. Southern Illinois,Southern Illinois,304.0,53,Missouri State,122.0,68,0,-15
2021-03-05,Neutral,1,0,1,0,Valparaiso vs. Missouri State,Missouri State,121.0,66,Valparaiso,223.0,55,1,11
2020-12-15,@ Monmouth,0,0,0,0,Hofstra vs. Monmouth,Monmouth,104.0,88,Hofstra,316.0,96,0,-8
2020-12-18,@ Monmouth,0,1,0,0,Saint Peter's vs. Monmouth,Monmouth,156.0,78,Saint Peter's,259.0,76,1,2
2020-12-19,@ Monmouth,0,1,0,0,Saint Peter's vs. Monmouth,Monmouth,156.0,76,Saint Peter's,259.0,78,0,-2
2021-01-03,@ Siena,0,1,0,0,Monmouth vs. Siena,Siena,336.0,78,Monmouth,148.0,77,1,1
2021-01-04,@ Siena,0,1,0,0,Monmouth vs. Siena,Siena,124.0,76,Monmouth,125.0,62,1,14
2021-01-15,@ Monmouth,0,1,0,0,Quinnipiac vs. Monmouth,Monmouth,104.0,92,Quinnipiac,188.0,80,1,12
2021-01-16,@ Monmouth,0,1,0,0,Quinnipiac vs. Monmouth,Monmouth,143.0,70,Quinnipiac,207.0,63,1,7
2021-01-29,@ Niagara,0,1,0,0,Monmouth vs. Niagara,Niagara,261.0,67,Monmouth,159.0,77,0,-10
2021-01-30,@ Niagara,0,1,0,0,Monmouth vs. Niagara,Niagara,270.0,83,Monmouth,180.0,74,1,9
2021-03-04,@ Rider,0,1,0,0,Monmouth vs. Rider,Rider,298.0,74,Monmouth,111.0,77,0,-3
2021-03-05,@ Rider,0,1,0,0,Monmouth vs. Rider,Rider,293.0,62,Monmouth,129.0,65,0,-3
2020-11-28,@ Southern California,0,0,0,0,Montana vs. Southern California,Southern California,184.0,76,Montana,298.0,62,1,14
2020-12-03,@ Southern Utah,0,1,0,0,Montana vs. Southern Utah,Southern Utah,258.0,64,Montana,298.0,63,1,1
2020-12-05,@ Southern Utah,0,1,0,0,Montana vs. Southern Utah,Southern Utah,238.0,75,Montana,18.0,74,1,1
2020-12-16,@ Washington,0,0,0,0,Montana vs. Washington,Washington,126.0,58,Montana,44.0,66,0,-8
2021-01-02,@ Montana,0,1,0,0,Northern Colorado vs. Montana,Montana,83.0,62,Northern Colorado,295.0,64,0,-2
2021-01-04,@ Montana,0,1,0,0,Northern Colorado vs. Montana,Montana,103.0,56,Northern Colorado,252.0,54,1,2
2021-01-14,@ Montana,0,1,0,0,Northern Arizona vs. Montana,Montana,80.0,67,Northern Arizona,283.0,56,1,11
2021-01-16,@ Montana,0,1,0,0,Northern Arizona vs. Montana,Montana,107.0,58,Northern Arizona,283.0,62,0,-4
2021-01-21,@ Sacramento State,0,1,0,0,Montana vs. Sacramento State,Sacramento State,182.0,66,Montana,146.0,78,0,-12
2021-01-23,@ Sacramento State,0,1,0,0,Montana vs. Sacramento State,Sacramento State,139.0,89,Montana,141.0,83,1,6
2021-02-04,@ Portland State,0,1,0,0,Montana vs. Portland State,Portland State,69.0,64,Montana,174.0,70,0,-6
2021-02-06,@ Portland State,0,1,0,0,Montana vs. Portland State,Portland State,104.0,61,Montana,181.0,56,1,5
2021-02-11,@ Montana,0,1,0,0,Weber State vs. Montana,Montana,164.0,80,Weber State,70.0,67,1,13
2021-02-13,@ Montana,0,1,0,0,Weber State vs. Montana,Montana,130.0,82,Weber State,81.0,91,0,-9
2021-03-11,Neutral,1,0,1,0,Montana vs. Weber State,Weber State,69.0,75,Montana,143.0,80,0,-5
2020-12-02,@ Pacific,0,0,0,0,Montana State vs. Pacific,Pacific,132.0,74,Montana State,165.0,70,1,4
2020-12-18,@ Washington State,0,0,0,0,Montana State vs. Washington State,Washington State,223.0,82,Montana State,178.0,54,1,28
2020-12-22,@ Portland,0,0,0,0,Montana State vs. Portland,Portland,112.0,62,Montana State,162.0,59,1,3
2021-01-07,@ Northern Colorado,0,1,0,0,Montana State vs. Northern Colorado,Northern Colorado,222.0,67,Montana State,233.0,79,0,-12
2021-01-09,@ Northern Colorado,0,1,0,0,Montana State vs. Northern Colorado,Northern Colorado,193.0,74,Montana State,240.0,76,0,-2
2021-01-14,@ Montana State,0,1,0,0,Portland State vs. Montana State,Montana State,187.0,71,Portland State,154.0,64,1,7
2021-01-16,@ Montana State,0,1,0,0,Portland State vs. Montana State,Montana State,179.0,69,Portland State,201.0,64,1,5
2021-01-21,@ Northern Arizona,0,1,0,0,Montana State vs. Northern Arizona,Northern Arizona,286.0,51,Montana State,198.0,62,0,-11
2021-01-23,@ Northern Arizona,0,1,0,0,Montana State vs. Northern Arizona,Northern Arizona,295.0,53,Montana State,240.0,58,0,-5
2021-02-04,@ Weber State,0,1,0,0,Montana State vs. Weber State,Weber State,56.0,96,Montana State,226.0,88,1,8
2021-02-06,@ Weber State,0,1,0,0,Montana State vs. Weber State,Weber State,76.0,82,Montana State,236.0,74,1,8
2021-03-05,@ Montana State,0,1,0,0,Sacramento State vs. Montana State,Montana State,207.0,77,Sacramento State,38.0,75,1,2
2021-03-06,@ Montana State,0,1,0,0,Sacramento State vs. Montana State,Montana State,181.0,73,Sacramento State,52.0,74,0,-1
2021-03-12,Neutral,1,0,1,0,Montana State vs. Southern Utah,Southern Utah,109.0,77,Montana State,159.0,80,0,-3
2020-11-27,Neutral,1,0,0,0,Richmond vs. Morehead State,Morehead State,11.0,64,Richmond,153.0,82,0,-18
2020-12-02,@ Ohio State,0,0,0,0,Morehead State vs. Ohio State,Ohio State,86.0,77,Morehead State,194.0,44,1,33
2020-12-18,@ Morehead State,0,1,0,0,SIU-Edwardsville vs. Morehead State,Morehead State,181.0,65,SIU-Edwardsville,277.0,69,0,-4
2021-01-02,@ Murray State,0,1,0,0,Morehead State vs. Murray State,Murray State,174.0,56,Morehead State,156.0,61,0,-5
2021-01-07,@ Morehead State,0,1,0,0,Tennessee Tech vs. Morehead State,Morehead State,142.0,57,Tennessee Tech,297.0,54,1,3
2021-01-16,@ Southeast Missouri State,0,1,0,0,Morehead State vs. Southeast Missouri State,Southeast Missouri State,272.0,50,Morehead State,166.0,64,0,-14
2021-01-21,@ Morehead State,0,1,0,0,Southeast Missouri State vs. Morehead State,Morehead State,131.0,76,Southeast Missouri State,279.0,65,1,11
2021-01-23,@ Morehead State,0,1,0,0,UT Martin vs. Morehead State,Morehead State,169.0,76,UT Martin,220.0,44,1,32
2021-01-30,@ Tennessee Tech,0,1,0,0,Morehead State vs. Tennessee Tech,Tennessee Tech,207.0,55,Morehead State,139.0,74,0,-19
2021-02-04,@ Morehead State,0,1,0,0,Murray State vs. Morehead State,Morehead State,217.0,66,Murray State,210.0,56,1,10
2021-02-11,@ Tennessee State,0,1,0,0,Morehead State vs. Tennessee State,Tennessee State,299.0,66,Morehead State,127.0,79,0,-13
2021-02-20,@ UT Martin,0,1,0,0,Morehead State vs. UT Martin,UT Martin,288.0,69,Morehead State,131.0,79,0,-10
2021-02-22,@ SIU-Edwardsville,0,1,0,0,Morehead State vs. SIU-Edwardsville,SIU-Edwardsville,304.0,48,Morehead State,147.0,56,0,-8
2021-02-25,@ Morehead State,0,1,0,0,Tennessee State vs. Morehead State,Morehead State,178.0,74,Tennessee State,291.0,60,1,14
2021-03-03,Neutral,1,0,1,0,Southeast Missouri State vs. Morehead State,Morehead State,144.0,61,Southeast Missouri State,246.0,54,1,7
2021-03-19,Neutral,1,0,1,1,Morehead State vs. West Virginia,West Virginia,8.0,84,Morehead State,120.0,67,1,17
2021-01-09,@ Norfolk State,0,1,0,0,Morgan State vs. Norfolk State,Norfolk State,273.0,74,Morgan State,202.0,78,0,-4
2021-01-10,@ Norfolk State,0,1,0,0,Morgan State vs. Norfolk State,Norfolk State,224.0,89,Morgan State,185.0,85,1,4
2021-02-13,@ Morgan State,0,1,0,0,Norfolk State vs. Morgan State,Morgan State,189.0,69,Norfolk State,244.0,74,0,-5
2021-02-14,@ Morgan State,0,1,0,0,Norfolk State vs. Morgan State,Morgan State,154.0,65,Norfolk State,254.0,68,0,-3
2021-03-13,Neutral,1,0,1,0,Morgan State vs. Norfolk State,Norfolk State,195.0,71,Morgan State,237.0,63,1,8
2020-11-28,Neutral,1,0,0,0,Mount St. Mary's vs. Navy,Navy,87.0,73,Mount St. Mary's,127.0,67,1,6
2020-12-05,@ VCU,0,0,0,0,Mount St. Mary's vs. VCU,VCU,121.0,60,Mount St. Mary's,120.0,42,1,18
2020-12-08,@ Mount St. Mary's,0,1,0,0,Saint Francis (PA) vs. Mount St. Mary's,Mount St. Mary's,144.0,75,Saint Francis (PA),64.0,57,1,18
2021-01-30,@ Mount St. Mary's,0,1,0,0,Sacred Heart vs. Mount St. Mary's,Mount St. Mary's,95.0,58,Sacred Heart,306.0,61,0,-3
2021-01-31,@ Mount St. Mary's,0,1,0,0,Sacred Heart vs. Mount St. Mary's,Mount St. Mary's,130.0,76,Sacred Heart,275.0,64,1,12
2021-02-16,@ Mount St. Mary's,0,1,0,0,Wagner vs. Mount St. Mary's,Mount St. Mary's,43.0,39,Wagner,131.0,61,0,-22
2021-02-17,@ Mount St. Mary's,0,1,0,0,Wagner vs. Mount St. Mary's,Mount St. Mary's,63.0,55,Wagner,169.0,57,0,-2
2021-02-25,@ Saint Francis (PA),0,1,0,0,Mount St. Mary's vs. Saint Francis (PA),Saint Francis (PA),185.0,65,Mount St. Mary's,71.0,72,0,-7
2021-03-06,@ Wagner,0,0,1,0,Mount St. Mary's vs. Wagner,Wagner,188.0,60,Mount St. Mary's,83.0,66,0,-6
2020-12-02,@ Middle Tennessee,0,0,0,0,Murray State vs. Middle Tennessee,Middle Tennessee,239.0,78,Murray State,96.0,61,1,17
2020-12-11,@ Southern Illinois,0,0,0,0,Murray State vs. Southern Illinois,Southern Illinois,216.0,70,Murray State,89.0,66,1,4
2021-01-16,@ UT Martin,0,1,0,0,Murray State vs. UT Martin,UT Martin,295.0,57,Murray State,202.0,79,0,-22
2021-01-23,@ Murray State,0,1,0,0,Tennessee Tech vs. Murray State,Murray State,192.0,72,Tennessee Tech,280.0,63,1,9
2021-01-28,@ Murray State,0,1,0,0,Tennessee State vs. Murray State,Murray State,297.0,73,Tennessee State,261.0,53,1,20
2021-02-01,@ Southeast Missouri State,0,1,0,0,Murray State vs. Southeast Missouri State,Southeast Missouri State,267.0,60,Murray State,207.0,77,0,-17
2021-02-12,@ Murray State,0,1,0,0,Southeast Missouri State vs. Murray State,Murray State,146.0,80,Southeast Missouri State,299.0,60,1,20
2021-02-13,@ Murray State,0,1,0,0,UT Martin vs. Murray State,Murray State,142.0,84,UT Martin,300.0,55,1,29
2021-02-15,@ SIU-Edwardsville,0,1,0,0,Murray State vs. SIU-Edwardsville,SIU-Edwardsville,329.0,57,Murray State,141.0,86,0,-29
2021-02-20,@ Murray State,0,1,0,0,SIU-Edwardsville vs. Murray State,Murray State,243.0,89,SIU-Edwardsville,324.0,62,1,27
2021-02-27,@ Tennessee Tech,0,1,0,0,Murray State vs. Tennessee Tech,Tennessee Tech,223.0,71,Murray State,171.0,61,1,10
2021-01-02,@ Navy,0,1,0,0,Bucknell vs. Navy,Navy,171.0,78,Bucknell,332.0,69,1,9
2021-01-16,@ Navy,0,1,0,0,American vs. Navy,Navy,300.0,87,American,343.0,86,1,1
2020-11-27,@ NC State,0,0,0,0,North Florida vs. NC State,NC State,140.0,86,North Florida,54.0,51,1,35
2020-12-03,Neutral,1,0,0,0,UMass Lowell vs. NC State,NC State,162.0,90,UMass Lowell,258.0,59,1,31
2020-12-17,@ Saint Louis,0,0,0,0,NC State vs. Saint Louis,Saint Louis,128.0,80,NC State,57.0,69,1,11
2020-12-22,@ NC State,0,1,0,0,North Carolina vs. NC State,NC State,23.0,79,North Carolina,109.0,76,1,3
2021-01-23,@ North Carolina,0,1,0,0,NC State vs. North Carolina,North Carolina,112.0,86,NC State,80.0,76,1,10
2021-01-27,@ NC State,0,1,0,0,Wake Forest vs. NC State,NC State,147.0,72,Wake Forest,145.0,67,1,5
2021-01-31,@ Syracuse,0,1,0,0,NC State vs. Syracuse,Syracuse,13.0,76,NC State,150.0,73,1,3
2021-02-03,@ NC State,0,1,0,0,Virginia vs. NC State,NC State,153.0,57,Virginia,6.0,64,0,-7
2021-02-09,@ NC State,0,1,0,0,Syracuse vs. NC State,NC State,171.0,68,Syracuse,21.0,77,0,-9
2021-02-17,@ Pittsburgh,0,1,0,0,NC State vs. Pittsburgh,Pittsburgh,125.0,73,NC State,168.0,74,0,-1
2021-02-20,@ Wake Forest,0,1,0,0,NC State vs. Wake Forest,Wake Forest,113.0,62,NC State,173.0,80,0,-18
2021-02-24,@ Virginia,0,1,0,0,NC State vs. Virginia,Virginia,10.0,61,NC State,241.0,68,0,-7
2021-02-28,@ NC State,0,1,0,0,Pittsburgh vs. NC State,NC State,161.0,65,Pittsburgh,152.0,62,1,3
2021-03-03,@ Notre Dame,0,1,0,0,NC State vs. Notre Dame,Notre Dame,94.0,69,NC State,159.0,80,0,-11
2021-03-10,Neutral,1,0,1,0,NC State vs. Syracuse,Syracuse,45.0,89,NC State,150.0,68,1,21
2020-11-26,@ Nebraska,0,0,0,0,Nevada vs. Nebraska,Nebraska,134.0,66,Nevada,103.0,69,0,-3
2020-11-28,@ Nebraska,0,0,0,0,North Dakota State vs. Nebraska,Nebraska,143.0,79,North Dakota State,86.0,57,1,22
2020-12-01,@ Nebraska,0,0,0,0,South Dakota vs. Nebraska,Nebraska,196.0,76,South Dakota,55.0,69,1,7
2020-12-22,@ Wisconsin,0,1,0,0,Nebraska vs. Wisconsin,Wisconsin,131.0,67,Nebraska,92.0,53,1,14
2020-12-30,@ Ohio State,0,1,0,0,Nebraska vs. Ohio State,Ohio State,24.0,90,Nebraska,28.0,54,1,36
2021-02-10,@ Nebraska,0,1,0,0,Wisconsin vs. Nebraska,Nebraska,157.0,48,Wisconsin,80.0,61,0,-13
2021-02-14,@ Penn State,0,1,0,0,Nebraska vs. Penn State,Penn State,25.0,61,Nebraska,127.0,62,0,-1
2021-02-20,@ Nebraska,0,1,0,0,Purdue vs. Nebraska,Nebraska,136.0,58,Purdue,43.0,75,0,-17
2021-02-23,@ Nebraska,0,1,0,0,Penn State vs. Nebraska,Nebraska,155.0,83,Penn State,33.0,86,0,-3
2021-03-01,@ Nebraska,0,1,0,0,Rutgers vs. Nebraska,Nebraska,147.0,72,Rutgers,58.0,51,1,21
2021-03-07,@ Northwestern,0,1,0,0,Nebraska vs. Northwestern,Northwestern,144.0,79,Nebraska,143.0,78,1,1
2021-03-10,Neutral,1,0,1,0,Nebraska vs. Penn State,Penn State,32.0,72,Nebraska,129.0,66,1,6
2020-11-30,@ Nevada,0,0,0,0,Pacific vs. Nevada,Nevada,58.0,70,Pacific,222.0,58,1,12
2020-12-02,@ Nevada,0,0,0,0,San Francisco vs. Nevada,Nevada,107.0,60,San Francisco,76.0,85,0,-25
2020-12-14,@ San Diego,0,0,0,0,Nevada vs. San Diego,San Diego,192.0,72,Nevada,83.0,79,0,-7
2020-12-31,Neutral,1,0,0,0,Nevada vs. New Mexico,New Mexico,71.0,54,Nevada,299.0,68,0,-14
2021-01-02,Neutral,1,0,0,0,Nevada vs. New Mexico,New Mexico,32.0,74,Nevada,262.0,84,0,-10
2021-01-07,@ San Diego State,0,1,0,0,Nevada vs. San Diego State,San Diego State,15.0,65,Nevada,315.0,60,1,5
2021-01-09,@ San Diego State,0,1,0,0,Nevada vs. San Diego State,San Diego State,25.0,69,Nevada,296.0,67,1,2
2021-01-22,@ Wyoming,0,1,0,0,Nevada vs. Wyoming,Wyoming,298.0,71,Nevada,113.0,64,1,7
2021-01-24,@ Wyoming,0,1,0,0,Nevada vs. Wyoming,Wyoming,279.0,93,Nevada,162.0,88,1,5
2021-01-31,@ Nevada,0,1,0,0,UNLV vs. Nevada,Nevada,69.0,89,UNLV,37.0,60,1,29
2021-02-02,@ Nevada,0,1,0,0,UNLV vs. Nevada,Nevada,44.0,72,UNLV,45.0,62,1,10
2021-02-26,@ Utah State,0,1,0,0,Nevada vs. Utah State,Utah State,6.0,75,Nevada,51.0,72,1,3
2021-02-28,@ Utah State,0,1,0,0,Nevada vs. Utah State,Utah State,3.0,87,Nevada,59.0,66,1,21
2021-03-12,Neutral,1,0,1,0,Nevada vs. San Diego State,San Diego State,37.0,77,Nevada,61.0,70,1,7
2020-11-30,Neutral,1,0,0,0,UNLV vs. North Carolina,North Carolina,6.0,78,UNLV,56.0,51,1,27
2021-01-16,@ UNLV,0,1,0,0,New Mexico vs. UNLV,UNLV,60.0,77,New Mexico,211.0,54,1,23
2021-01-18,@ UNLV,0,1,0,0,New Mexico vs. UNLV,UNLV,36.0,53,New Mexico,300.0,46,1,7
2021-01-25,@ UNLV,0,1,0,0,Utah State vs. UNLV,UNLV,28.0,59,Utah State,51.0,56,1,3
2021-01-27,@ UNLV,0,1,0,0,Utah State vs. UNLV,UNLV,33.0,74,Utah State,24.0,83,0,-9
2021-02-19,@ San Jose State,0,1,0,0,UNLV vs. San Jose State,San Jose State,323.0,60,UNLV,89.0,76,0,-16
2021-02-21,@ San Jose State,0,1,0,0,UNLV vs. San Jose State,San Jose State,338.0,64,UNLV,111.0,67,0,-3
2021-03-03,@ UNLV,0,1,0,0,San Diego State vs. UNLV,UNLV,227.0,62,San Diego State,8.0,71,0,-9
2021-03-06,@ Wyoming,0,1,0,0,UNLV vs. Wyoming,Wyoming,142.0,80,UNLV,203.0,69,1,11
2021-03-11,Neutral,1,0,1,0,UNLV vs. Utah State,Utah State,11.0,74,UNLV,290.0,53,1,21
2020-12-01,@ New Hampshire,0,0,0,0,Bryant vs. New Hampshire,New Hampshire,11.0,85,Bryant,230.0,93,0,-8
2020-12-06,@ Quinnipiac,0,0,0,0,New Hampshire vs. Quinnipiac,Quinnipiac,123.0,64,New Hampshire,116.0,58,1,6
2021-01-16,@ Stony Brook,0,1,0,0,New Hampshire vs. Stony Brook,Stony Brook,313.0,64,New Hampshire,197.0,81,0,-17
2021-01-17,@ Stony Brook,0,1,0,0,New Hampshire vs. Stony Brook,Stony Brook,315.0,64,New Hampshire,89.0,67,0,-3
2020-12-13,@ Rice,0,0,0,0,New Mexico vs. Rice,Rice,310.0,61,New Mexico,346.0,72,0,-11
2021-01-06,Neutral,1,0,0,0,Utah State vs. New Mexico,New Mexico,42.0,45,Utah State,281.0,77,0,-32
2021-01-08,Neutral,1,0,0,0,Utah State vs. New Mexico,New Mexico,89.0,46,Utah State,231.0,82,0,-36
2021-01-21,Neutral,1,0,0,0,San Jose State vs. New Mexico,New Mexico,248.0,67,San Jose State,271.0,51,1,16
2021-01-23,Neutral,1,0,0,0,San Jose State vs. New Mexico,New Mexico,289.0,71,San Jose State,322.0,83,0,-12
2021-02-17,Neutral,1,0,0,0,New Mexico vs. Wyoming,Wyoming,203.0,83,New Mexico,327.0,74,1,9
2021-02-19,Neutral,1,0,0,0,New Mexico vs. Wyoming,Wyoming,196.0,79,New Mexico,332.0,67,1,12
2020-12-28,@ Cal State Northridge,0,0,0,0,New Mexico State vs. Cal State Northridge,Cal State Northridge,329.0,66,New Mexico State,335.0,63,1,3
2021-02-12,@ Seattle,0,1,0,0,New Mexico State vs. Seattle,Seattle,332.0,83,New Mexico State,27.0,72,1,11
2021-02-13,@ Seattle,0,1,0,0,New Mexico State vs. Seattle,Seattle,332.0,58,New Mexico State,28.0,65,0,-7
2021-02-19,@ New Mexico State,0,1,0,0,Utah Valley vs. New Mexico State,New Mexico State,45.0,66,Utah Valley,49.0,69,0,-3
2021-02-20,@ New Mexico State,0,1,0,0,Utah Valley vs. New Mexico State,New Mexico State,57.0,67,Utah Valley,44.0,60,1,7
2021-02-26,@ Tarleton State,0,1,0,0,New Mexico State vs. Tarleton State,Tarleton State,127.0,51,New Mexico State,87.0,78,0,-27
2021-02-27,@ Tarleton State,0,1,0,0,New Mexico State vs. Tarleton State,Tarleton State,231.0,64,New Mexico State,25.0,55,1,9
2021-03-02,@ New Mexico State,0,1,0,0,Texas-Rio Grande Valley vs. New Mexico State,New Mexico State,57.0,69,Texas-Rio Grande Valley,346.0,51,1,18
2021-03-11,Neutral,1,0,1,0,Texas-Rio Grande Valley vs. New Mexico State,New Mexico State,80.0,77,Texas-Rio Grande Valley,346.0,61,1,16
2021-03-12,Neutral,1,0,1,0,New Mexico State vs. Utah Valley,Utah Valley,74.0,62,New Mexico State,75.0,78,0,-16
2020-11-29,@ Texas A&M,0,0,0,0,New Orleans vs. Texas A&M,Texas A&M,,82,New Orleans,,53,1,29
2020-12-21,@ Rice,0,0,0,0,New Orleans vs. Rice,Rice,38.0,73,New Orleans,182.0,62,1,11
2021-01-02,@ Stephen F. Austin,0,1,0,0,New Orleans vs. Stephen F. Austin,Stephen F. Austin,9.0,78,New Orleans,195.0,67,1,11
2021-01-20,@ New Orleans,0,1,0,0,Texas A&M-Corpus Christi vs. New Orleans,New Orleans,199.0,87,Texas A&M-Corpus Christi,251.0,68,1,19
2021-01-23,@ Nicholls State,0,1,0,0,New Orleans vs. Nicholls State,Nicholls State,317.0,86,New Orleans,172.0,62,1,24
2021-01-27,@ Northwestern State,0,1,0,0,New Orleans vs. Northwestern State,Northwestern State,233.0,81,New Orleans,214.0,73,1,8
2021-01-30,@ Southeastern Louisiana,0,1,0,0,New Orleans vs. Southeastern Louisiana,Southeastern Louisiana,316.0,79,New Orleans,291.0,73,1,6
2021-02-15,@ New Orleans,0,1,0,0,Stephen F. Austin vs. New Orleans,New Orleans,281.0,79,Stephen F. Austin,266.0,89,0,-10
2021-02-24,@ Texas A&M-Corpus Christi,0,1,0,0,New Orleans vs. Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,299.0,61,New Orleans,236.0,69,0,-8
2021-02-27,@ New Orleans,0,1,0,0,Nicholls State vs. New Orleans,New Orleans,281.0,101,Nicholls State,300.0,105,0,-4
2021-03-03,@ New Orleans,0,1,0,0,Northwestern State vs. New Orleans,New Orleans,271.0,92,Northwestern State,224.0,83,1,9
2021-03-06,@ New Orleans,0,1,0,0,Southeastern Louisiana vs. New Orleans,New Orleans,277.0,81,Southeastern Louisiana,317.0,76,1,5
2021-03-10,Neutral,1,0,1,0,Southeastern Louisiana vs. New Orleans,New Orleans,285.0,80,Southeastern Louisiana,299.0,63,1,17
2021-03-11,Neutral,1,0,1,0,New Orleans vs. Northwestern State,Northwestern State,287.0,82,New Orleans,289.0,79,1,3
2020-12-03,@ Syracuse,0,0,0,0,Niagara vs. Syracuse,Syracuse,258.0,75,Niagara,289.0,45,1,30
2020-12-11,@ Saint Peter's,0,1,0,0,Niagara vs. Saint Peter's,Saint Peter's,152.0,70,Niagara,240.0,54,1,16
2020-12-12,@ Saint Peter's,0,1,0,0,Niagara vs. Saint Peter's,Saint Peter's,248.0,53,Niagara,245.0,49,1,4
2021-01-08,@ Niagara,0,1,0,0,Rider vs. Niagara,Niagara,198.0,70,Rider,279.0,76,0,-6
2021-01-09,@ Niagara,0,1,0,0,Rider vs. Niagara,Niagara,302.0,66,Rider,274.0,55,1,11
2021-01-22,@ Quinnipiac,0,1,0,0,Niagara vs. Quinnipiac,Quinnipiac,170.0,56,Niagara,285.0,59,0,-3
2021-01-23,@ Quinnipiac,0,1,0,0,Niagara vs. Quinnipiac,Quinnipiac,214.0,78,Niagara,301.0,69,1,9
2021-02-20,@ Niagara,0,1,0,0,Siena vs. Niagara,Niagara,276.0,64,Siena,154.0,62,1,2
2021-02-21,@ Niagara,0,1,0,0,Siena vs. Niagara,Niagara,286.0,66,Siena,138.0,68,0,-2
2020-11-27,Neutral,1,0,0,0,Idaho State vs. Idaho State,Idaho State,37.0,51,Idaho State,153.0,70,0,-19
2020-11-28,@ Santa Clara,0,0,0,0,Nicholls State vs. Santa Clara,Santa Clara,159.0,73,Nicholls State,148.0,57,1,16
2020-12-01,@ St. Mary's (CA),0,0,0,0,Nicholls State vs. St. Mary's (CA),St. Mary's (CA),198.0,73,Nicholls State,86.0,50,1,23
2021-01-02,@ Nicholls State,0,1,0,0,Sam Houston State vs. Nicholls State,Nicholls State,145.0,81,Sam Houston State,332.0,84,0,-3
2021-01-09,@ Nicholls State,0,1,0,0,Southeastern Louisiana vs. Nicholls State,Nicholls State,248.0,87,Southeastern Louisiana,278.0,67,1,20
2021-01-13,@ Northwestern State,0,1,0,0,Nicholls State vs. Northwestern State,Northwestern State,278.0,66,Nicholls State,179.0,76,0,-10
2021-02-06,@ Sam Houston State,0,1,0,0,Nicholls State vs. Sam Houston State,Sam Houston State,345.0,78,Nicholls State,286.0,71,1,7
2021-02-13,@ Southeastern Louisiana,0,1,0,0,Nicholls State vs. Southeastern Louisiana,Southeastern Louisiana,323.0,84,Nicholls State,305.0,86,0,-2
2021-03-01,@ Nicholls State,0,1,0,0,Northwestern State vs. Nicholls State,Nicholls State,319.0,87,Northwestern State,238.0,71,1,16
2021-03-12,Neutral,1,0,1,0,Northwestern State vs. Nicholls State,Nicholls State,268.0,88,Northwestern State,292.0,76,1,12
2020-12-19,@ Temple,0,0,0,0,NJIT vs. Temple,Temple,,72,NJIT,,60,1,12
2020-12-23,@ Rider,0,0,0,0,NJIT vs. Rider,Rider,260.0,66,NJIT,326.0,81,0,-15
2020-12-27,@ Vermont,0,1,0,0,NJIT vs. Vermont,Vermont,328.0,92,NJIT,312.0,78,1,14
2020-12-28,@ Vermont,0,1,0,0,NJIT vs. Vermont,Vermont,120.0,80,NJIT,320.0,81,0,-1
2021-01-23,@ NJIT,0,1,0,0,Stony Brook vs. NJIT,NJIT,262.0,74,Stony Brook,302.0,65,1,9
2021-01-24,@ NJIT,0,1,0,0,Stony Brook vs. NJIT,NJIT,275.0,44,Stony Brook,306.0,56,0,-12
2020-11-28,Neutral,1,0,0,0,Radford vs. Norfolk State,Norfolk State,15.0,57,Radford,37.0,54,1,3
2020-12-02,@ Norfolk State,0,0,0,0,Old Dominion vs. Norfolk State,Norfolk State,57.0,66,Old Dominion,105.0,80,0,-14
2020-12-13,@ UNC Greensboro,0,0,0,0,Norfolk State vs. UNC Greensboro,UNC Greensboro,227.0,64,Norfolk State,209.0,47,1,17
2020-12-18,@ Norfolk State,0,0,0,0,UNC Wilmington vs. Norfolk State,Norfolk State,301.0,72,UNC Wilmington,106.0,80,0,-8
2021-03-11,Neutral,1,0,1,0,North Carolina Central vs. Norfolk State,Norfolk State,137.0,87,North Carolina Central,324.0,58,1,29
2020-12-10,@ North Alabama,0,0,0,0,Troy vs. North Alabama,North Alabama,195.0,57,Troy,300.0,62,0,-5
