Game Date,Location,Neutral Game,Conference Game,Postseason Game,NCAA Tourney Game,Matchup,Home Team,Home Rk,Home Score,Away Team,Away Rk,Away Score,Home W,Home Pt Diff
2022-12-05,@ Green Bay,0,1,0,0,IUPUI vs. Green Bay,Green Bay,314.0,68,IUPUI,362.0,61,1,7
2022-12-06,@ Loyola Chicago,0,0,0,0,Green Bay vs. Loyola Chicago,Loyola Chicago,326.0,70,Green Bay,313.0,46,1,24
2022-12-10,@ Green Bay,0,0,0,0,Kansas City vs. Green Bay,Green Bay,296.0,70,Kansas City,137.0,64,1,6
2022-12-13,@ St. Thomas,0,0,0,0,Green Bay vs. St. Thomas,St. Thomas,195.0,82,Green Bay,303.0,61,1,21
2022-12-16,@ Stanford,0,0,0,0,Green Bay vs. Stanford,Stanford,83.0,85,Green Bay,297.0,40,1,45
2022-12-18,@ Oregon State,0,0,0,0,Green Bay vs. Oregon State,Oregon State,217.0,65,Green Bay,332.0,56,1,9
2022-12-31,@ Oakland,0,1,0,0,Green Bay vs. Oakland,Oakland,301.0,81,Green Bay,338.0,65,1,16
2023-01-05,@ Purdue Fort Wayne,0,1,0,0,Green Bay vs. Purdue Fort Wayne,Purdue Fort Wayne,139.0,79,Green Bay,351.0,69,1,10
2023-01-12,@ Green Bay,0,1,0,0,Wright State vs. Green Bay,Green Bay,354.0,67,Wright State,295.0,99,0,-32
2023-01-14,@ Green Bay,0,1,0,0,Northern Kentucky vs. Green Bay,Green Bay,353.0,53,Northern Kentucky,183.0,74,0,-21
2023-01-19,@ Green Bay,0,1,0,0,Youngstown State vs. Green Bay,Green Bay,351.0,70,Youngstown State,172.0,86,0,-16
2023-01-21,@ Green Bay,0,1,0,0,Robert Morris vs. Green Bay,Green Bay,350.0,38,Robert Morris,246.0,72,0,-34
2023-01-26,@ Northern Kentucky,0,1,0,0,Green Bay vs. Northern Kentucky,Northern Kentucky,156.0,68,Green Bay,350.0,50,1,18
2023-01-28,@ Wright State,0,1,0,0,Green Bay vs. Wright State,Wright State,249.0,77,Green Bay,353.0,46,1,31
2023-02-04,@ IUPUI,0,1,0,0,Green Bay vs. IUPUI,IUPUI,310.0,68,Green Bay,351.0,53,1,15
2023-02-06,@ Milwaukee,0,1,0,0,Green Bay vs. Milwaukee,Milwaukee,144.0,79,Green Bay,356.0,80,0,-1
2023-02-09,@ Green Bay,0,1,0,0,Oakland vs. Green Bay,Green Bay,353.0,47,Oakland,221.0,59,0,-12
2023-02-16,@ Robert Morris,0,1,0,0,Green Bay vs. Robert Morris,Robert Morris,210.0,71,Green Bay,350.0,56,1,15
2023-02-18,@ Youngstown State,0,1,0,0,Green Bay vs. Youngstown State,Youngstown State,109.0,95,Green Bay,352.0,65,1,30
2023-02-25,@ Green Bay,0,1,0,0,Purdue Fort Wayne vs. Green Bay,Green Bay,350.0,61,Purdue Fort Wayne,194.0,78,0,-17
2023-02-28,@ Wright State,0,0,1,0,Green Bay vs. Wright State,Wright State,258.0,77,Green Bay,347.0,57,1,20
2022-11-09,@ James Madison,0,0,0,0,Hampton vs. James Madison,James Madison,,106,Hampton,,58,1,48
2022-11-21,@ UC Santa Barbara,0,0,0,0,Hampton vs. UC Santa Barbara,UC Santa Barbara,349.0,79,Hampton,48.0,66,1,13
2022-11-22,Neutral,1,0,0,0,North Alabama vs. Hampton,Hampton,63.0,74,North Alabama,363.0,75,0,-1
2022-11-26,@ Wake Forest,0,0,0,0,Hampton vs. Wake Forest,Wake Forest,138.0,97,Hampton,135.0,70,1,27
2022-12-03,@ Hampton,0,0,0,0,Howard vs. Hampton,Hampton,235.0,74,Howard,245.0,65,1,9
2022-12-07,@ Hampton,0,0,0,0,Loyola (MD) vs. Hampton,Hampton,296.0,66,Loyola (MD),334.0,61,1,5
2022-12-17,Neutral,1,0,0,0,Norfolk State vs. Hampton,Hampton,286.0,66,Norfolk State,288.0,78,0,-12
2022-12-18,Neutral,1,0,0,0,Hampton vs. Texas Southern,Texas Southern,118.0,82,Hampton,283.0,77,1,5
2022-12-31,@ UNC Wilmington,0,1,0,0,Hampton vs. UNC Wilmington,UNC Wilmington,86.0,82,Hampton,243.0,65,1,17
2023-01-05,@ Hampton,0,1,0,0,Hofstra vs. Hampton,Hampton,189.0,51,Hofstra,142.0,67,0,-16
2023-01-07,@ Hampton,0,1,0,0,Northeastern vs. Hampton,Hampton,241.0,63,Northeastern,285.0,79,0,-16
2023-01-11,@ William & Mary,0,1,0,0,Hampton vs. William & Mary,William & Mary,237.0,81,Hampton,294.0,65,1,16
2023-01-16,@ Hampton,0,1,0,0,North Carolina A&T vs. Hampton,Hampton,335.0,67,North Carolina A&T,203.0,79,0,-12
2023-01-21,@ Monmouth,0,1,0,0,Hampton vs. Monmouth,Monmouth,346.0,66,Hampton,334.0,83,0,-17
2023-01-28,@ Hampton,0,1,0,0,Stony Brook vs. Hampton,Hampton,330.0,66,Stony Brook,284.0,71,0,-5
2023-02-02,@ Hampton,0,1,0,0,William & Mary vs. Hampton,Hampton,331.0,62,William & Mary,247.0,57,1,5
2023-02-04,Neutral,1,0,0,0,Hampton vs. Norfolk State,Norfolk State,323.0,83,Hampton,339.0,71,1,12
2023-02-08,@ Towson,0,1,0,0,Hampton vs. Towson,Towson,231.0,86,Hampton,339.0,72,1,14
2023-02-16,@ Hofstra,0,1,0,0,Hampton vs. Hofstra,Hofstra,67.0,73,Hampton,311.0,43,1,30
2023-02-23,@ Hampton,0,1,0,0,Monmouth vs. Hampton,Hampton,314.0,86,Monmouth,349.0,81,1,5
2023-02-25,@ North Carolina A&T,0,1,0,0,Hampton vs. North Carolina A&T,North Carolina A&T,255.0,73,Hampton,316.0,72,1,1
2023-03-03,Neutral,1,0,1,0,Monmouth vs. Hampton,Hampton,316.0,64,Monmouth,345.0,100,0,-36
2022-11-08,@ Hartford,0,0,0,0,Sacred Heart vs. Hartford,Hartford,,70,Sacred Heart,,77,0,-7
2022-11-12,@ Saint Francis (PA),0,0,0,0,Hartford vs. Saint Francis (PA),Saint Francis (PA),124.0,77,Hartford,321.0,53,1,24
2022-11-25,@ Pennsylvania,0,0,0,0,Hartford vs. Pennsylvania,Pennsylvania,136.0,75,Hartford,356.0,55,1,20
2022-12-13,@ Hartford,0,0,0,0,Saint Peter's vs. Hartford,Hartford,358.0,57,Saint Peter's,359.0,58,0,-1
2022-12-22,@ San Francisco,0,0,0,0,Hartford vs. San Francisco,San Francisco,182.0,85,Hartford,361.0,53,1,32
2022-12-30,@ Hartford,0,0,0,0,Morgan State vs. Hartford,Hartford,363.0,54,Morgan State,177.0,61,0,-7
2023-01-07,@ Sacred Heart,0,0,0,0,Hartford vs. Sacred Heart,Sacred Heart,348.0,78,Hartford,359.0,71,1,7
2023-01-16,@ UMBC,0,0,0,0,Hartford vs. UMBC,UMBC,252.0,87,Hartford,358.0,62,1,25
2023-01-18,@ Morgan State,0,0,0,0,Hartford vs. Morgan State,Morgan State,209.0,92,Hartford,358.0,84,1,8
2023-01-23,@ Hartford,0,0,0,0,Pennsylvania vs. Hartford,Hartford,358.0,52,Pennsylvania,92.0,76,0,-24
2023-01-25,@ Hartford,0,0,0,0,Stonehill vs. Hartford,Hartford,359.0,73,Stonehill,315.0,56,1,17
2023-02-13,@ South Alabama,0,0,0,0,Hartford vs. South Alabama,South Alabama,172.0,77,Hartford,359.0,53,1,24
2023-02-16,@ Hartford,0,0,0,0,Merrimack vs. Hartford,Hartford,363.0,59,Merrimack,338.0,67,0,-8
2022-11-13,Neutral,1,0,0,0,Elon vs. Harvard,Harvard,16.0,92,Elon,340.0,77,1,15
2022-11-16,@ Northeastern,0,0,0,0,Harvard vs. Northeastern,Northeastern,122.0,69,Harvard,170.0,70,0,-1
2022-11-20,@ Harvard,0,0,0,0,Siena vs. Harvard,Harvard,283.0,69,Siena,134.0,59,1,10
2022-11-25,@ Harvard,0,0,0,0,Loyola Chicago vs. Harvard,Harvard,243.0,61,Loyola Chicago,327.0,55,1,6
2022-11-30,@ Holy Cross,0,0,0,0,Harvard vs. Holy Cross,Holy Cross,229.0,38,Harvard,148.0,72,0,-34
2022-12-02,@ Harvard,0,0,0,0,Massachusetts vs. Harvard,Harvard,180.0,68,Massachusetts,126.0,71,0,-3
2022-12-18,@ Harvard,0,0,0,0,Howard vs. Harvard,Harvard,165.0,54,Howard,326.0,66,0,-12
2022-12-20,@ UC Irvine,0,0,0,0,Harvard vs. UC Irvine,UC Irvine,61.0,57,Harvard,296.0,62,0,-5
2022-12-22,@ Kansas,0,0,0,0,Harvard vs. Kansas,Kansas,24.0,68,Harvard,291.0,54,1,14
2022-12-28,@ Maine,0,0,0,0,Harvard vs. Maine,Maine,347.0,73,Harvard,284.0,74,0,-1
2022-12-31,@ Princeton,0,1,0,0,Harvard vs. Princeton,Princeton,151.0,69,Harvard,335.0,66,1,3
2023-01-07,@ Yale,0,1,0,0,Harvard vs. Yale,Yale,183.0,58,Harvard,283.0,54,1,4
2023-01-28,@ Pennsylvania,0,1,0,0,Harvard vs. Pennsylvania,Pennsylvania,91.0,83,Harvard,248.0,68,1,15
2023-02-03,@ Harvard,0,1,0,0,Yale vs. Harvard,Harvard,181.0,57,Yale,234.0,68,0,-11
2023-02-11,@ Harvard,0,1,0,0,Pennsylvania vs. Harvard,Harvard,178.0,72,Pennsylvania,118.0,80,0,-8
2023-02-25,@ Harvard,0,1,0,0,Princeton vs. Harvard,Harvard,153.0,56,Princeton,74.0,58,0,-2
2022-11-12,@ Hawaii,0,0,0,0,Mississippi Valley State vs. Hawaii,Hawaii,247.0,72,Mississippi Valley State,325.0,54,1,18
2022-11-15,@ Hawaii,0,0,0,0,Yale vs. Hawaii,Hawaii,341.0,59,Yale,336.0,62,0,-3
2022-11-25,Neutral,1,0,0,0,Hawaii vs. Sacramento State,Sacramento State,125.0,61,Hawaii,317.0,74,0,-13
2022-11-27,Neutral,1,0,0,0,Hawaii vs. Texas State,Texas State,266.0,65,Hawaii,290.0,72,0,-7
2022-12-07,Neutral,1,0,0,0,Hawaii vs. UNLV,UNLV,102.0,77,Hawaii,303.0,62,1,15
2022-12-11,@ Hawaii,0,0,0,0,Saint Francis (PA) vs. Hawaii,Hawaii,222.0,90,Saint Francis (PA),181.0,66,1,24
2022-12-22,@ Hawaii,0,0,0,0,Pepperdine vs. Hawaii,Hawaii,274.0,76,Pepperdine,108.0,70,1,6
2022-12-24,@ Hawaii,0,0,0,0,Washington State vs. Hawaii,Hawaii,166.0,62,Washington State,25.0,51,1,11
2022-12-25,@ Hawaii,0,0,0,0,SMU vs. Hawaii,Hawaii,202.0,58,SMU,94.0,57,1,1
2022-12-30,@ Hawaii,0,1,0,0,UC Davis vs. Hawaii,Hawaii,204.0,74,UC Davis,185.0,66,1,8
2023-01-05,@ UC San Diego,0,1,0,0,Hawaii vs. UC San Diego,UC San Diego,285.0,49,Hawaii,147.0,62,0,-13
2023-01-15,@ Hawaii,0,1,0,0,Long Beach State vs. Hawaii,Hawaii,171.0,79,Long Beach State,223.0,70,1,9
2023-01-19,@ UC Irvine,0,1,0,0,Hawaii vs. UC Irvine,UC Irvine,132.0,76,Hawaii,167.0,68,1,8
2023-01-21,@ UC Riverside,0,1,0,0,Hawaii vs. UC Riverside,UC Riverside,239.0,63,Hawaii,159.0,67,0,-4
2023-01-27,@ Hawaii,0,1,0,0,UC Santa Barbara vs. Hawaii,Hawaii,137.0,64,UC Santa Barbara,203.0,65,0,-1
2023-02-02,@ UC Davis,0,1,0,0,Hawaii vs. UC Davis,UC Davis,222.0,75,Hawaii,186.0,63,1,12
2023-02-10,@ Hawaii,0,1,0,0,UC San Diego vs. Hawaii,Hawaii,182.0,69,UC San Diego,301.0,62,1,7
2023-02-18,@ Long Beach State,0,1,0,0,Hawaii vs. Long Beach State,Long Beach State,215.0,67,Hawaii,190.0,70,0,-3
2023-02-24,@ Hawaii,0,1,0,0,UC Riverside vs. Hawaii,Hawaii,200.0,52,UC Riverside,276.0,54,0,-2
2023-02-25,@ Hawaii,0,1,0,0,UC Irvine vs. Hawaii,Hawaii,193.0,72,UC Irvine,189.0,67,1,5
2023-03-04,@ UC Santa Barbara,0,1,0,0,Hawaii vs. UC Santa Barbara,UC Santa Barbara,163.0,81,Hawaii,184.0,61,1,20
2022-11-12,@ High Point,0,0,0,0,Wofford vs. High Point,High Point,,91,Wofford,,80,1,11
2022-11-18,@ UNLV,0,0,0,0,High Point vs. UNLV,UNLV,263.0,78,High Point,333.0,68,1,10
2022-11-23,Neutral,1,0,0,0,Tennessee State vs. High Point,High Point,208.0,77,Tennessee State,299.0,72,1,5
2022-12-03,@ High Point,0,0,0,0,North Florida vs. High Point,High Point,227.0,93,North Florida,282.0,88,1,5
2022-12-09,@ High Point,0,0,0,0,Queens (NC) vs. High Point,High Point,210.0,79,Queens (NC),159.0,87,0,-8
2022-12-18,@ UNC Wilmington,0,0,0,0,High Point vs. UNC Wilmington,UNC Wilmington,42.0,85,High Point,154.0,82,1,3
2022-12-29,@ Longwood,0,1,0,0,High Point vs. Longwood,Longwood,247.0,87,High Point,160.0,73,1,14
2023-01-04,@ High Point,0,1,0,0,UNC Asheville vs. High Point,High Point,125.0,72,UNC Asheville,232.0,76,0,-4
2023-01-07,@ USC Upstate,0,1,0,0,High Point vs. USC Upstate,USC Upstate,315.0,76,High Point,122.0,57,1,19
2023-01-14,@ High Point,0,1,0,0,Presbyterian vs. High Point,High Point,237.0,64,Presbyterian,313.0,56,1,8
2023-01-18,@ High Point,0,1,0,0,Winthrop vs. High Point,High Point,257.0,71,Winthrop,312.0,66,1,5
2023-01-21,@ Radford,0,1,0,0,High Point vs. Radford,Radford,249.0,95,High Point,272.0,80,1,15
2023-02-02,@ UNC Asheville,0,1,0,0,High Point vs. UNC Asheville,UNC Asheville,255.0,89,High Point,294.0,63,1,26
2023-02-11,@ High Point,0,1,0,0,Longwood vs. High Point,High Point,279.0,67,Longwood,233.0,70,0,-3
2023-02-15,@ Presbyterian,0,1,0,0,High Point vs. Presbyterian,Presbyterian,346.0,69,High Point,276.0,71,0,-2
2023-02-18,@ High Point,0,1,0,0,USC Upstate vs. High Point,High Point,280.0,81,USC Upstate,242.0,66,1,15
2023-02-22,@ High Point,0,1,0,0,Radford vs. High Point,High Point,253.0,69,Radford,194.0,64,1,5
2023-02-25,@ Winthrop,0,1,0,0,High Point vs. Winthrop,Winthrop,237.0,84,High Point,246.0,78,1,6
2022-11-11,@ Hofstra,0,0,0,0,Iona vs. Hofstra,Hofstra,189.0,83,Iona,282.0,78,1,5
2022-11-17,@ San Jose State,0,0,0,0,Hofstra vs. San Jose State,San Jose State,351.0,76,Hofstra,95.0,85,0,-9
2022-11-19,@ St. Mary's (CA),0,0,0,0,Hofstra vs. St. Mary's (CA),St. Mary's (CA),236.0,76,Hofstra,11.0,48,1,28
2022-11-25,Neutral,1,0,0,0,Middle Tennessee vs. Hofstra,Hofstra,11.0,54,Middle Tennessee,192.0,64,0,-10
2022-11-26,Neutral,1,0,0,0,UNC Greensboro vs. Hofstra,Hofstra,25.0,65,UNC Greensboro,90.0,53,1,12
2022-11-27,Neutral,1,0,0,0,Quinnipiac vs. Hofstra,Hofstra,13.0,72,Quinnipiac,149.0,70,1,2
2022-12-07,@ Purdue,0,0,0,0,Hofstra vs. Purdue,Purdue,1.0,85,Hofstra,32.0,66,1,19
2022-12-11,Neutral,1,0,0,0,Massachusetts vs. Hofstra,Hofstra,64.0,56,Massachusetts,175.0,71,0,-15
2022-12-19,@ South Florida,0,0,0,0,Hofstra vs. South Florida,South Florida,138.0,77,Hofstra,74.0,70,1,7
2022-12-31,@ Hofstra,0,1,0,0,North Carolina A&T vs. Hofstra,Hofstra,97.0,79,North Carolina A&T,288.0,81,0,-2
2023-01-07,@ William & Mary,0,1,0,0,Hofstra vs. William & Mary,William & Mary,242.0,62,Hofstra,143.0,75,0,-13
2023-01-11,@ Hofstra,0,1,0,0,Monmouth vs. Hofstra,Hofstra,138.0,77,Monmouth,341.0,57,1,20
2023-01-16,@ Towson,0,1,0,0,Hofstra vs. Towson,Towson,156.0,68,Hofstra,130.0,47,1,21
2023-01-19,@ Hofstra,0,1,0,0,UNC Wilmington vs. Hofstra,Hofstra,135.0,70,UNC Wilmington,207.0,46,1,24
2023-02-02,@ Hofstra,0,1,0,0,Towson vs. Hofstra,Hofstra,76.0,76,Towson,199.0,72,1,4
2023-02-04,@ Hofstra,0,1,0,0,Stony Brook vs. Hofstra,Hofstra,66.0,79,Stony Brook,325.0,58,1,21
2023-02-08,@ Northeastern,0,1,0,0,Hofstra vs. Northeastern,Northeastern,265.0,53,Hofstra,68.0,72,0,-19
2023-02-11,@ Monmouth,0,1,0,0,Hofstra vs. Monmouth,Monmouth,343.0,57,Hofstra,74.0,86,0,-29
2023-02-18,@ Stony Brook,0,1,0,0,Hofstra vs. Stony Brook,Stony Brook,345.0,65,Hofstra,81.0,68,0,-3
2023-02-25,@ Hofstra,0,1,0,0,Northeastern vs. Hofstra,Hofstra,114.0,84,Northeastern,283.0,52,1,32
2023-03-05,Neutral,1,0,1,0,William & Mary vs. Hofstra,Hofstra,82.0,94,William & Mary,295.0,46,1,48
2023-03-06,Neutral,1,0,1,0,UNC Wilmington vs. Hofstra,Hofstra,55.0,73,UNC Wilmington,250.0,79,0,-6
2023-03-14,@ Rutgers,0,0,1,0,Hofstra vs. Rutgers,Rutgers,57.0,86,Hofstra,86.0,88,0,-2
2022-11-19,Neutral,1,0,0,0,Stonehill vs. Holy Cross,Holy Cross,75.0,79,Stonehill,112.0,81,0,-2
2022-11-22,Neutral,1,0,0,0,Holy Cross vs. Illinois-Chicago,Illinois-Chicago,123.0,89,Holy Cross,229.0,66,1,23
2022-12-07,@ Holy Cross,0,0,0,0,Quinnipiac vs. Holy Cross,Holy Cross,282.0,71,Quinnipiac,277.0,75,0,-4
2022-12-10,@ Northeastern,0,0,0,0,Holy Cross vs. Northeastern,Northeastern,261.0,59,Holy Cross,304.0,58,1,1
2022-12-19,@ New Hampshire,0,0,0,0,Holy Cross vs. New Hampshire,New Hampshire,313.0,78,Holy Cross,338.0,60,1,18
2022-12-22,@ Sacred Heart,0,0,0,0,Holy Cross vs. Sacred Heart,Sacred Heart,346.0,66,Holy Cross,333.0,62,1,4
2023-01-02,@ Navy,0,1,0,0,Holy Cross vs. Navy,Navy,143.0,63,Holy Cross,281.0,74,0,-11
2023-01-08,@ Holy Cross,0,1,0,0,Loyola (MD) vs. Holy Cross,Holy Cross,227.0,63,Loyola (MD),333.0,55,1,8
2023-01-11,@ Lehigh,0,1,0,0,Holy Cross vs. Lehigh,Lehigh,318.0,76,Holy Cross,233.0,58,1,18
2023-01-14,@ Lafayette,0,1,0,0,Holy Cross vs. Lafayette,Lafayette,145.0,62,Holy Cross,277.0,48,1,14
2023-01-25,@ Holy Cross,0,1,0,0,Lehigh vs. Holy Cross,Holy Cross,297.0,68,Lehigh,226.0,74,0,-6
2023-02-04,@ Holy Cross,0,1,0,0,Navy vs. Holy Cross,Holy Cross,275.0,68,Navy,187.0,86,0,-18
2023-02-06,@ Holy Cross,0,1,0,0,Lafayette vs. Holy Cross,Holy Cross,266.0,58,Lafayette,152.0,72,0,-14
2023-02-22,@ Loyola (MD),0,1,0,0,Holy Cross vs. Loyola (MD),Loyola (MD),282.0,90,Holy Cross,263.0,68,1,22
2023-02-28,@ Loyola (MD),0,0,1,0,Holy Cross vs. Loyola (MD),Loyola (MD),290.0,73,Holy Cross,267.0,69,1,4
2022-11-11,Neutral,1,0,0,0,Saint Joseph's vs. Houston,Houston,279.0,81,Saint Joseph's,282.0,55,1,26
2022-11-14,@ Houston,0,0,0,0,Oral Roberts vs. Houston,Houston,179.0,83,Oral Roberts,347.0,45,1,38
2022-11-16,@ Houston,0,0,0,0,Texas Southern vs. Houston,Houston,109.0,83,Texas Southern,162.0,48,1,35
2022-11-20,@ Oregon,0,0,0,0,Houston vs. Oregon,Oregon,176.0,56,Houston,44.0,66,0,-10
2022-11-26,@ Houston,0,0,0,0,Kent State vs. Houston,Houston,47.0,49,Kent State,111.0,44,1,5
2022-11-29,@ Houston,0,0,0,0,Norfolk State vs. Houston,Houston,5.0,100,Norfolk State,263.0,52,1,48
2022-12-03,Neutral,1,0,0,0,St. Mary's (CA) vs. Houston,Houston,3.0,53,St. Mary's (CA),72.0,48,1,5
2022-12-06,@ Houston,0,0,0,0,North Florida vs. Houston,Houston,17.0,76,North Florida,210.0,42,1,34
2022-12-13,@ Houston,0,0,0,0,North Carolina A&T vs. Houston,Houston,3.0,74,North Carolina A&T,314.0,46,1,28
2022-12-17,@ Virginia,0,0,0,0,Houston vs. Virginia,Virginia,35.0,61,Houston,4.0,69,0,-8
2022-12-21,@ Houston,0,0,0,0,McNeese State vs. Houston,Houston,1.0,83,McNeese State,342.0,44,1,39
2022-12-28,@ Tulsa,0,1,0,0,Houston vs. Tulsa,Tulsa,263.0,50,Houston,3.0,89,0,-39
2022-12-31,@ Houston,0,1,0,0,UCF vs. Houston,Houston,4.0,71,UCF,46.0,65,1,6
2023-01-05,@ Houston,0,1,0,0,SMU vs. Houston,Houston,3.0,87,SMU,88.0,53,1,34
2023-01-11,@ Houston,0,1,0,0,South Florida vs. Houston,Houston,2.0,83,South Florida,190.0,77,1,6
2023-01-17,@ Tulane,0,1,0,0,Houston vs. Tulane,Tulane,77.0,60,Houston,1.0,80,0,-20
2023-01-22,@ Houston,0,1,0,0,Temple vs. Houston,Houston,1.0,55,Temple,124.0,56,0,-1
2023-01-25,@ UCF,0,1,0,0,Houston vs. UCF,UCF,58.0,71,Houston,1.0,82,0,-11
2023-02-02,@ Wichita State,0,1,0,0,Houston vs. Wichita State,Wichita State,143.0,61,Houston,1.0,70,0,-9
2023-02-05,@ Temple,0,1,0,0,Houston vs. Temple,Temple,84.0,65,Houston,1.0,81,0,-16
2023-02-08,@ Houston,0,1,0,0,Tulsa vs. Houston,Houston,1.0,80,Tulsa,303.0,42,1,38
2023-02-16,@ SMU,0,1,0,0,Houston vs. SMU,SMU,169.0,65,Houston,1.0,80,0,-15
2023-02-19,@ Houston,0,1,0,0,Memphis vs. Houston,Houston,1.0,72,Memphis,39.0,64,1,8
2023-02-22,@ Houston,0,1,0,0,Tulane vs. Houston,Houston,1.0,89,Tulane,68.0,59,1,30
2023-03-02,@ Houston,0,1,0,0,Wichita State vs. Houston,Houston,1.0,83,Wichita State,125.0,66,1,17
2023-03-05,@ Memphis,0,1,0,0,Houston vs. Memphis,Memphis,27.0,65,Houston,1.0,67,0,-2
2023-03-12,Neutral,1,0,1,0,Memphis vs. Houston,Houston,1.0,65,Memphis,13.0,75,0,-10
2023-03-16,Neutral,1,0,1,1,Northern Kentucky vs. Houston,Houston,1.0,63,Northern Kentucky,85.0,52,1,11
2023-03-24,Neutral,1,0,1,1,Miami (FL) vs. Houston,Houston,1.0,75,Miami (FL),51.0,89,0,-14
2022-11-10,@ Texas,0,0,0,0,Houston Christian vs. Texas,Texas,197.0,82,Houston Christian,103.0,31,1,51
2022-11-18,@ Houston Christian,0,0,0,0,Western Michigan vs. Houston Christian,Houston Christian,305.0,84,Western Michigan,319.0,90,0,-6
2022-11-21,@ Rice,0,0,0,0,Houston Christian vs. Rice,Rice,221.0,76,Houston Christian,298.0,67,1,9
2022-11-26,@ Missouri,0,0,0,0,Houston Christian vs. Missouri,Missouri,187.0,105,Houston Christian,264.0,69,1,36
2022-12-10,@ Houston Christian,0,0,0,0,Texas-Rio Grande Valley vs. Houston Christian,Houston Christian,350.0,82,Texas-Rio Grande Valley,170.0,95,0,-13
2022-12-18,@ Texas-Rio Grande Valley,0,0,0,0,Houston Christian vs. Texas-Rio Grande Valley,Texas-Rio Grande Valley,195.0,100,Houston Christian,340.0,90,1,10
2022-12-21,@ Texas Tech,0,0,0,0,Houston Christian vs. Texas Tech,Texas Tech,94.0,111,Houston Christian,317.0,67,1,44
2022-12-30,@ Houston Christian,0,1,0,0,New Orleans vs. Houston Christian,Houston Christian,339.0,101,New Orleans,335.0,96,1,5
2023-01-05,@ Southeastern Louisiana,0,1,0,0,Houston Christian vs. Southeastern Louisiana,Southeastern Louisiana,273.0,71,Houston Christian,349.0,59,1,12
2023-01-07,@ New Orleans,0,1,0,0,Houston Christian vs. New Orleans,New Orleans,301.0,82,Houston Christian,353.0,59,1,23
2023-01-14,@ McNeese State,0,1,0,0,Houston Christian vs. McNeese State,McNeese State,330.0,81,Houston Christian,348.0,90,0,-9
2023-01-19,@ Houston Christian,0,1,0,0,Incarnate Word vs. Houston Christian,Houston Christian,358.0,78,Incarnate Word,346.0,89,0,-11
2023-01-21,@ Houston Christian,0,1,0,0,Texas A&M-Corpus Christi vs. Houston Christian,Houston Christian,362.0,90,Texas A&M-Corpus Christi,323.0,78,1,12
2023-01-26,@ Northwestern State,0,1,0,0,Houston Christian vs. Northwestern State,Northwestern State,262.0,82,Houston Christian,357.0,63,1,19
2023-02-02,@ Houston Christian,0,1,0,0,Northwestern State vs. Houston Christian,Houston Christian,359.0,76,Northwestern State,244.0,94,0,-18
2023-02-04,@ Houston Christian,0,1,0,0,Nicholls State vs. Houston Christian,Houston Christian,357.0,91,Nicholls State,225.0,92,0,-1
2023-02-09,@ Texas A&M-Corpus Christi,0,1,0,0,Houston Christian vs. Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,287.0,91,Houston Christian,349.0,68,1,23
2023-02-11,@ Incarnate Word,0,1,0,0,Houston Christian vs. Incarnate Word,Incarnate Word,349.0,78,Houston Christian,354.0,84,0,-6
2023-02-16,@ Lamar,0,1,0,0,Houston Christian vs. Lamar,Lamar,344.0,91,Houston Christian,356.0,75,1,16
2023-02-18,@ Houston Christian,0,1,0,0,Lamar vs. Houston Christian,Houston Christian,359.0,93,Lamar,349.0,74,1,19
2023-02-23,@ Houston Christian,0,1,0,0,McNeese State vs. Houston Christian,Houston Christian,355.0,85,McNeese State,316.0,80,1,5
2023-02-25,@ Nicholls State,0,1,0,0,Houston Christian vs. Nicholls State,Nicholls State,271.0,68,Houston Christian,355.0,64,1,4
2023-03-01,@ Houston Christian,0,1,0,0,Southeastern Louisiana vs. Houston Christian,Houston Christian,349.0,64,Southeastern Louisiana,303.0,80,0,-16
2023-03-05,Neutral,1,0,1,0,Houston Christian vs. New Orleans,New Orleans,341.0,90,Houston Christian,352.0,69,1,21
2022-11-11,@ George Washington,0,0,0,0,Howard vs. George Washington,George Washington,282.0,85,Howard,45.0,75,1,10
2022-11-15,@ Howard,0,0,0,0,James Madison vs. Howard,Howard,138.0,69,James Madison,149.0,95,0,-26
2022-11-18,Neutral,1,0,0,0,Wyoming vs. Howard,Howard,79.0,71,Wyoming,339.0,78,0,-7
2022-11-30,@ Yale,0,0,0,0,Howard vs. Yale,Yale,324.0,86,Howard,299.0,40,1,46
2022-12-11,@ VCU,0,0,0,0,Howard vs. VCU,VCU,102.0,70,Howard,263.0,60,1,10
2022-12-21,@ Howard,0,0,0,0,Mount St. Mary's vs. Howard,Howard,304.0,63,Mount St. Mary's,290.0,62,1,1
2022-12-29,@ Howard,0,0,0,0,La Salle vs. Howard,Howard,301.0,76,La Salle,243.0,80,0,-4
2023-01-09,@ Maryland-Eastern Shore,0,1,0,0,Howard vs. Maryland-Eastern Shore,Maryland-Eastern Shore,330.0,82,Howard,324.0,73,1,9
2023-01-14,@ Norfolk State,0,1,0,0,Howard vs. Norfolk State,Norfolk State,335.0,84,Howard,323.0,86,0,-2
2023-01-21,@ Howard,0,1,0,0,Morgan State vs. Howard,Howard,311.0,88,Morgan State,200.0,56,1,32
2023-01-28,@ Howard,0,1,0,0,North Carolina Central vs. Howard,Howard,295.0,71,North Carolina Central,261.0,67,1,4
